initialPosX,initialPosZ,finalPosX,finalPosZ,RobotPoseX,RobotPoseZ,RobotPoseRot,MinObstacleAngle,MinObstacleDistance,
-4500,-2000,-400,-2000,-4500,-1999.58,-0.00696075,2.1,794.408,
-4500,-2000,-400,-2000,-4500.11,-1996.15,-0.0633758,2.1,794.408,
-4500,-2000,-400,-2000,-4500.62,-1991.08,-0.147454,1.932,878.211,
-4500,-2000,-400,-2000,-4501.42,-1986.7,-0.220697,1.932,878.211,
-4500,-2000,-400,-2000,-4502.39,-1982.89,-0.285581,2.058,912.145,
-4500,-2000,-400,-2000,-4503.43,-1979.62,-0.342029,2.058,912.145,
-4500,-2000,-400,-2000,-4505.22,-1975.11,-0.421983,1.26,1009.56,
-4500,-2000,-400,-2000,-4506.98,-1971.48,-0.48842,1.26,1009.56,
-4500,-2000,-400,-2000,-4509.53,-1967.08,-0.572173,1.386,1056.09,
-4500,-2000,-400,-2000,-4511.5,-1964.19,-0.629816,1.386,1056.09,
-4500,-2000,-400,-2000,-4514.37,-1960.51,-0.706694,1.554,1069.4,
-4500,-2000,-400,-2000,-4516.95,-1957.65,-0.770143,1.554,1069.4,
-4500,-2000,-400,-2000,-4520.78,-1954,-0.857392,1.722,1090.44,
-4500,-2000,-400,-2000,-4523.21,-1951.99,-0.909338,1.722,1090.44,
-4500,-2000,-400,-2000,-4527.24,-1949.08,-0.991118,1.848,1125.03,
-4500,-2000,-400,-2000,-4530.98,-1946.8,-1.06337,1.848,1125.03,
-4500,-2000,-400,-2000,-4534.62,-1944.9,-1.13101,2.016,1157.88,
-4500,-2000,-400,-2000,-4538.26,-1943.32,-1.19639,2.016,1157.88,
-4500,-2000,-400,-2000,-4543.74,-1941.43,-1.29189,2.1,1218.17,
-4500,-2000,-400,-2000,-4546.53,-1940.69,-1.3394,2.1,1218.17,
-4500,-2000,-400,-2000,-4551.54,-1939.7,-1.42356,-0.168,1206.77,
-4500,-2000,-400,-2000,-4554.92,-1939.28,-1.47964,-0.168,1206.77,
-4500,-2000,-400,-2000,-4559.79,-1939.02,-1.56002,-0.0420001,1192.59,
-4500,-2000,-400,-2000,-4563.51,-1939.07,4.66201,-0.0420001,1192.59,
-4500,-2000,-400,-2000,-4568.26,-1939.48,4.58347,0.0839999,1183.78,
-4500,-2000,-400,-2000,-4571.71,-1940.01,4.52596,0.0839999,1183.78,
-4500,-2000,-400,-2000,-4576.14,-1941,4.4512,0.21,1178.7,
-4500,-2000,-400,-2000,-4580.65,-1942.38,4.37343,0.21,1178.7,
-4500,-2000,-400,-2000,-4583.63,-1943.5,4.32101,0.378,1177.2,
-4500,-2000,-400,-2000,-4587.79,-1945.38,4.24573,0.378,1177.2,
-4500,-2000,-400,-2000,-4591.51,-1947.39,4.17604,0.504,1179.94,
-4500,-2000,-400,-2000,-4595.21,-1949.75,4.10391,0.504,1179.94,
-4500,-2000,-400,-2000,-4598.62,-1952.29,4.03376,0.63,1187.18,
-4500,-2000,-400,-2000,-4602.06,-1955.26,3.95893,0.63,1187.18,
-4500,-2000,-400,-2000,-4604.8,-1957.97,3.89553,0.798,1197.59,
-4500,-2000,-400,-2000,-4607.79,-1961.38,3.82074,0.798,1197.59,
-4500,-2000,-400,-2000,-4610.93,-1965.59,3.73416,-2.058,944.505,
-4500,-2000,-400,-2000,-4612.4,-1967.86,3.68958,-2.058,944.505,
-4500,-2000,-400,-2000,-4615.11,-1972.73,3.59778,-2.016,917.069,
-4500,-2000,-400,-2000,-4616.69,-1976.18,3.53529,-2.016,917.069,
-4500,-2000,-400,-2000,-4618.24,-1980.28,3.46311,-1.89,895.505,
-4500,-2000,-400,-2000,-4619.34,-1983.93,3.40036,-1.89,895.505,
-4500,-2000,-400,-2000,-4620.32,-1988.16,3.32883,-1.764,870.526,
-4500,-2000,-400,-2000,-4620.96,-1992.17,3.26183,-1.764,870.526,
-4500,-2000,-400,-2000,-4621.33,-1996.14,3.19622,-1.638,844.32,
-4500,-2000,-400,-2000,-4621.42,-2000.66,3.12173,-1.638,844.32,
-4500,-2000,-400,-2000,-4621.17,-2005.37,3.044,-1.512,816.351,
-4500,-2000,-400,-2000,-4620.64,-2009.52,2.97517,-1.512,816.351,
-4500,-2000,-400,-2000,-4619.69,-2014.17,2.89695,-1.344,786.354,
-4500,-2000,-400,-2000,-4618.67,-2017.84,2.83412,-1.344,786.354,
-4500,-2000,-400,-2000,-4617.1,-2022.27,2.75675,-1.218,756.224,
-4500,-2000,-400,-2000,-4615.55,-2025.81,2.69309,-1.218,756.224,
-4500,-2000,-400,-2000,-4613.65,-2029.47,2.62528,-1.092,726.704,
-4500,-2000,-400,-2000,-4611.54,-2032.96,2.56089,-1.092,726.704,
-4500,-2000,-400,-2000,-4607.86,-2038.09,2.47098,-0.924,697.642,
-4500,-2000,-400,-2000,-4605.56,-2040.88,2.42467,-0.924,697.642,
-4500,-2000,-400,-2000,-4602.02,-2044.74,2.36299,-0.798,671.167,
-4500,-2000,-400,-2000,-4597.52,-2049.03,2.29693,-0.798,671.167,
-4500,-2000,-400,-2000,-4591.66,-2053.91,2.22413,-0.672,644.191,
-4500,-2000,-400,-2000,-4587.35,-2057.07,2.17796,-0.672,644.191,
-4500,-2000,-400,-2000,-4579.96,-2061.88,2.10801,-0.546,618.433,
-4500,-2000,-400,-2000,-4575.52,-2064.41,2.06305,-0.546,618.433,
-4500,-2000,-400,-2000,-4570.13,-2067.13,2.00375,-0.42,594.67,
-4500,-2000,-400,-2000,-4565.24,-2069.24,1.94609,-0.42,594.67,
-4500,-2000,-400,-2000,-4560.25,-2071.06,1.88313,-0.252,575.869,
-4500,-2000,-400,-2000,-4555.48,-2072.45,1.83057,-0.252,575.869,
-4500,-2000,-400,-2000,-4550.92,-2073.83,1.90916,-0.21,564.482,
-4500,-2000,-400,-2000,-4547.31,-2075.22,1.97283,-0.21,564.482,
-4500,-2000,-400,-2000,-4543,-2077.22,2.05108,-0.42,566.157,
-4500,-2000,-400,-2000,-4540.03,-2078.86,2.10704,-0.42,566.157,
-4500,-2000,-400,-2000,-4535.77,-2081.61,2.19053,-0.588,573.774,
-4500,-2000,-400,-2000,-4532.69,-2083.94,2.25419,-0.588,573.774,
-4500,-2000,-400,-2000,-4529.03,-2087.14,2.33426,-0.714,585.257,
-4500,-2000,-400,-2000,-4526.41,-2089.79,2.39557,-0.714,585.257,
-4500,-2000,-400,-2000,-4522.83,-2093.99,2.4866,-0.882,600.733,
-4500,-2000,-400,-2000,-4520.77,-2096.81,2.54403,-0.882,600.733,
-4500,-2000,-400,-2000,-4518.27,-2100.77,2.62121,-1.008,618.939,
-4500,-2000,-400,-2000,-4516.38,-2104.29,2.68707,-1.008,618.939,
-4500,-2000,-400,-2000,-4514.56,-2108.35,2.76032,-1.134,640.758,
-4500,-2000,-400,-2000,-4513.19,-2112.05,2.82537,-1.134,640.758,
-4500,-2000,-400,-2000,-4512.01,-2116.05,2.89404,-1.302,664.435,
-4500,-2000,-400,-2000,-4511.1,-2120.2,2.96402,-1.302,664.435,
-4500,-2000,-400,-2000,-4510.45,-2124.66,3.03821,-1.47,690.904,
-4500,-2000,-400,-2000,-4510.16,-2128.46,3.10101,-1.47,690.904,
-4500,-2000,-400,-2000,-4510.13,-2133.21,3.17938,-1.638,719.728,
-4500,-2000,-400,-2000,-4510.34,-2136.61,3.23544,-1.638,719.728,
-4500,-2000,-400,-2000,-4510.98,-2141.53,3.31715,-1.764,747.988,
-4500,-2000,-400,-2000,-4511.72,-2145.15,3.36657,-1.764,747.988,
-4500,-2000,-400,-2000,-4513.2,-2152.55,3.30355,-1.806,757.882,
-4500,-2000,-400,-2000,-4514.17,-2159.48,3.2511,-1.806,757.882,
-4500,-2000,-400,-2000,-4514.91,-2168.4,3.19101,-1.722,739.053,
-4500,-2000,-400,-2000,-4515.13,-2175.58,3.14832,-1.722,739.053,
-4500,-2000,-400,-2000,-4514.99,-2184.89,3.09847,-1.68,724.632,
-4500,-2000,-400,-2000,-4514.44,-2193.78,3.05594,-1.68,724.632,
-4500,-2000,-400,-2000,-4513.35,-2204.08,3.01202,-1.596,705.073,
-4500,-2000,-400,-2000,-4511.84,-2214.32,2.97301,-1.596,705.073,
-4500,-2000,-400,-2000,-4509.1,-2228.53,2.92431,-1.554,690.459,
-4500,-2000,-400,-2000,-4506.93,-2237.79,2.89617,-1.554,690.459,
