initialPosX,initialPosZ,finalPosX,finalPosZ,RobotPoseX,RobotPoseZ,RobotPoseRot,MinObstacleAngle,MinObstacleDistance,
-4500,-2000,-400,-2000,-4500,-1999.13,-0.0143212,2.058,1158.04,
-4500,-2000,-400,-2000,-4500.13,-1995.66,-0.071556,2.1,789.368,
-4500,-2000,-400,-2000,-4500.4,-1992.74,-0.119777,2.1,789.368,
-4500,-2000,-400,-2000,-4501.07,-1988.32,-0.193518,2.016,897.079,
-4500,-2000,-400,-2000,-4502.17,-1983.6,-0.273287,2.016,897.079,
-4500,-2000,-400,-2000,-4503.36,-1979.78,-0.339164,1.134,1008.79,
-4500,-2000,-400,-2000,-4504.67,-1976.35,-0.381009,1.134,1008.79,
-4500,-2000,-400,-2000,-4506.3,-1971.81,-0.301392,1.218,1005.8,
-4500,-2000,-400,-2000,-4507.23,-1968.56,-0.245855,1.218,1005.8,
-4500,-2000,-400,-2000,-4508.25,-1963.82,-0.165875,2.058,913.369,
-4500,-2000,-400,-2000,-4508.79,-1959.9,-0.100687,2.058,913.369,
-4500,-2000,-400,-2000,-4509.11,-1954.7,-0.0149123,1.932,889.419,
-4500,-2000,-400,-2000,-4509.07,-1951.01,0.0271395,1.932,889.419,
-4500,-2000,-400,-2000,-4509.08,-1946.79,-0.042348,1.89,881.24,
-4500,-2000,-400,-2000,-4509.33,-1943.14,-0.102569,1.89,881.24,
-4500,-2000,-400,-2000,-4510.21,-1937.23,-0.201053,2.016,907.466,
-4500,-2000,-400,-2000,-4510.67,-1935.09,-0.237066,2.016,907.466,
-4500,-2000,-400,-2000,-4512.27,-1929.53,-0.332467,1.176,965.995,
-4500,-2000,-400,-2000,-4513.54,-1926.13,-0.392239,1.176,965.995,
-4500,-2000,-400,-2000,-4515.45,-1921.92,-0.468432,1.344,995.177,
-4500,-2000,-400,-2000,-4517.23,-1918.62,-0.53006,1.344,995.177,
-4500,-2000,-400,-2000,-4519.75,-1914.64,-0.607802,1.512,1018.96,
-4500,-2000,-400,-2000,-4522.16,-1911.39,-0.674303,1.512,1018.96,
-4500,-2000,-400,-2000,-4525.5,-1907.52,-0.75859,1.638,1059.63,
-4500,-2000,-400,-2000,-4528.33,-1904.7,-0.824506,1.638,1059.63,
-4500,-2000,-400,-2000,-4531.14,-1902.23,-0.886109,1.806,1072.81,
-4500,-2000,-400,-2000,-4534.69,-1899.52,-0.959584,1.806,1072.81,
-4500,-2000,-400,-2000,-4538.54,-1897.01,-1.03534,1.932,1118.93,
-4500,-2000,-400,-2000,-4541.82,-1895.18,-1.09726,1.932,1118.93,
-4500,-2000,-400,-2000,-4545.99,-1893.22,-1.17311,2.058,1155.27,
-4500,-2000,-400,-2000,-4550.28,-1891.58,-1.24874,2.058,1155.27,
-4500,-2000,-400,-2000,-4554.79,-1890.25,-1.32625,-0.294,1209.19,
-4500,-2000,-400,-2000,-4558.19,-1889.49,-1.38354,-0.294,1209.19,
-4500,-2000,-400,-2000,-4562.54,-1888.81,-1.45614,-0.126,1192.16,
-4500,-2000,-400,-2000,-4566.8,-1888.45,-1.52655,-0.126,1192.16,
-4500,-2000,-400,-2000,-4571.03,-1888.39,4.68691,-6.70552e-08,1180.66,
-4500,-2000,-400,-2000,-4574.8,-1888.59,4.6248,-6.70552e-08,1180.66,
-4500,-2000,-400,-2000,-4579.23,-1889.12,4.55119,0.126,1172.85,
