initialPosX,initialPosZ,finalPosX,finalPosZ,RobotPoseX,RobotPoseZ,RobotPoseRot,MinObstacleAngle,MinObstacleDistance,
-4500,-2000,-400,-2000,-4500,-1999.42,-0.00955575,2.1,794.408,
-4500,-2000,-400,-2000,-4500.05,-1997.29,-0.044673,2.1,794.408,
-4500,-2000,-400,-2000,-4500.45,-1992.3,-0.127088,1.932,878.976,
-4500,-2000,-400,-2000,-4500.98,-1988.83,-0.185018,1.932,878.976,
-4500,-2000,-400,-2000,-4501.93,-1984.53,-0.257488,2.058,905.478,
-4500,-2000,-400,-2000,-4502.96,-1980.99,-0.318211,2.058,905.478,
-4500,-2000,-400,-2000,-4504.71,-1976.27,-0.401135,1.218,1006.17,
-4500,-2000,-400,-2000,-4506.01,-1973.38,-0.453266,1.218,1006.17,
-4500,-2000,-400,-2000,-4508.45,-1968.82,-0.538653,1.386,1026.37,
-4500,-2000,-400,-2000,-4510.19,-1966.05,-0.590446,1.386,1026.37,
-4500,-2000,-400,-2000,-4512.91,-1961.63,-0.504933,1.428,1031.36,
-4500,-2000,-400,-2000,-4514.83,-1957.89,-0.435778,1.428,1031.36,
-4500,-2000,-400,-2000,-4516.64,-1953.67,-0.360128,1.302,1009.5,
-4500,-2000,-400,-2000,-4517.76,-1950.44,-0.303832,1.302,1009.5,
-4500,-2000,-400,-2000,-4519.11,-1945.49,-0.219309,1.134,986.817,
-4500,-2000,-400,-2000,-4519.91,-1941.32,-0.149243,1.134,986.817,
-4500,-2000,-400,-2000,-4520.43,-1936.92,-0.0762738,2.016,921.546,
-4500,-2000,-400,-2000,-4520.62,-1933.4,-0.0182095,2.016,921.546,
-4500,-2000,-400,-2000,-4520.56,-1928.87,0.056465,1.89,895.55,
-4500,-2000,-400,-2000,-4520.22,-1924.85,0.122808,1.89,895.55,
-4500,-2000,-400,-2000,-4519.54,-1920.46,0.176726,2.016,821.354,
-4500,-2000,-400,-2000,-4518.9,-1916.11,0.127098,2.016,821.354,
-4500,-2000,-400,-2000,-4518.28,-1912.16,0.192989,2.016,818.286,
-4500,-2000,-400,-2000,-4517.44,-1908.39,0.256513,2.016,818.286,
-4500,-2000,-400,-2000,-4515.94,-1903.46,0.34149,1.89,790.855,
-4500,-2000,-400,-2000,-4514.4,-1899.5,0.411466,1.89,790.855,
-4500,-2000,-400,-2000,-4512.43,-1895.36,0.48697,1.764,764.255,
-4500,-2000,-400,-2000,-4510.81,-1892.47,0.541626,1.764,764.255,
-4500,-2000,-400,-2000,-4508.23,-1888.48,0.619766,1.638,739.954,
