initialPosX,initialPosZ,finalPosX,finalPosZ,RobotPoseX,RobotPoseZ,RobotPoseRot,MinObstacleAngle,MinObstacleDistance,
-4500,-2000,-400,-2000,-4500,-1999.34,0.0108322,2.1,794.408,
-4500,-2000,-400,-2000,-4499.96,-1997.59,0.0165532,2.1,794.408,
-4500,-2000,-400,-2000,-4500.08,-1992.24,-0.0716287,2.1,788.576,
-4500,-2000,-400,-2000,-4500.36,-1989.25,-0.121051,2.1,788.576,
-4500,-2000,-400,-2000,-4501.15,-1984.27,-0.204129,2.016,897.007,
-4500,-2000,-400,-2000,-4502.01,-1980.63,-0.265765,2.016,897.007,
-4500,-2000,-400,-2000,-4503.46,-1975.96,-0.346258,1.134,1009.75,
-4500,-2000,-400,-2000,-4504.52,-1973.19,-0.395143,1.134,1009.75,
-4500,-2000,-400,-2000,-4506.83,-1968.23,-0.485258,1.302,1021.71,
-4500,-2000,-400,-2000,-4508.66,-1964.98,-0.546808,1.302,1021.71,
-4500,-2000,-400,-2000,-4511.2,-1961.09,-0.623395,1.47,1040.86,
-4500,-2000,-400,-2000,-4513.37,-1958.22,-0.682645,1.47,1040.86,
-4500,-2000,-400,-2000,-4516.42,-1954.71,-0.759248,1.596,1073.77,
-4500,-2000,-400,-2000,-4518.7,-1952.41,-0.812501,1.596,1073.77,
-4500,-2000,-400,-2000,-4522.12,-1949.38,-0.887733,1.764,1091.6,
-4500,-2000,-400,-2000,-4524.79,-1947.31,-0.943485,1.764,1091.6,
-4500,-2000,-400,-2000,-4529.33,-1944.29,-1.03326,1.89,1125.86,
-4500,-2000,-400,-2000,-4533.57,-1941.97,-1.11288,1.89,1125.86,
-4500,-2000,-400,-2000,-4536.95,-1940.4,-1.17432,2.016,1172.03,
-4500,-2000,-400,-2000,-4540.64,-1938.98,-1.23943,2.016,1172.03,
-4500,-2000,-400,-2000,-4545.06,-1937.62,-1.31564,-0.294,1220.18,
-4500,-2000,-400,-2000,-4548.32,-1936.85,-1.37078,-0.294,1220.18,
-4500,-2000,-400,-2000,-4552.9,-1936.08,-1.44729,-0.168,1203.4,
-4500,-2000,-400,-2000,-4557.13,-1935.69,-1.51729,-0.168,1203.4,
-4500,-2000,-400,-2000,-4561.86,-1935.6,4.68808,-6.70552e-08,1191.25,
-4500,-2000,-400,-2000,-4565.32,-1935.77,4.6309,-6.70552e-08,1191.25,
-4500,-2000,-400,-2000,-4570.06,-1936.32,4.55238,0.126,1182.26,
-4500,-2000,-400,-2000,-4574.52,-1937.19,4.47741,0.126,1182.26,
-4500,-2000,-400,-2000,-4579.22,-1938.5,4.39707,0.252,1177.92,
-4500,-2000,-400,-2000,-4582.25,-1939.56,4.34412,0.252,1177.92,
-4500,-2000,-400,-2000,-4587.03,-1941.62,4.25837,0.42,1177.66,
-4500,-2000,-400,-2000,-4590.22,-1943.27,4.19926,0.42,1177.66,
-4500,-2000,-400,-2000,-4594.37,-1945.81,4.11905,0.546,1181.93,
-4500,-2000,-400,-2000,-4597.7,-1948.2,4.05155,0.546,1181.93,
-4500,-2000,-400,-2000,-4600.8,-1950.76,3.98541,0.714,1190.26,
-4500,-2000,-400,-2000,-4603.78,-1953.57,3.91789,0.714,1190.26,
-4500,-2000,-400,-2000,-4607.11,-1957.22,3.83644,0.84,1202.37,
-4500,-2000,-400,-2000,-4609.2,-1959.85,3.78118,0.84,1202.37,
-4500,-2000,-400,-2000,-4612,-1963.91,3.69983,-2.058,934.428,
-4500,-2000,-400,-2000,-4613.68,-1966.73,3.64579,-2.058,934.428,
-4500,-2000,-400,-2000,-4615.51,-1970.3,3.57964,-1.974,911.805,
-4500,-2000,-400,-2000,-4617.43,-1974.8,3.49921,-1.974,911.805,
-4500,-2000,-400,-2000,-4618.95,-1979.36,3.41993,-1.848,889.813,
-4500,-2000,-400,-2000,-4619.9,-1983.07,3.35688,-1.848,889.813,
-4500,-2000,-400,-2000,-4620.74,-1987.66,3.27994,-1.722,862.554,
-4500,-2000,-400,-2000,-4621.34,-1994.81,3.16178,-1.596,835.116,
-4500,-2000,-400,-2000,-4621.2,-2000.76,3.0637,-1.596,835.116,
-4500,-2000,-400,-2000,-4620.99,-2003.06,3.02569,-1.47,807.892,
-4500,-2000,-400,-2000,-4620.77,-2004.78,2.99705,-1.47,807.892,
-4500,-2000,-400,-2000,-4620.19,-2008.18,2.94021,-1.47,807.892,
-4500,-2000,-400,-2000,-4619.22,-2012.31,2.87045,-1.344,781.622,
-4500,-2000,-400,-2000,-4618.19,-2015.71,2.8119,-1.344,781.622,
-4500,-2000,-400,-2000,-4616.68,-2019.72,2.74127,-1.218,753.026,
-4500,-2000,-400,-2000,-4614.85,-2023.68,2.66949,-1.218,753.026,
-4500,-2000,-400,-2000,-4612.92,-2027.22,2.60297,-1.05,723.349,
-4500,-2000,-400,-2000,-4610.55,-2030.91,2.53081,-1.05,723.349,
-4500,-2000,-400,-2000,-4607.83,-2034.55,2.45597,-0.924,693.65,
-4500,-2000,-400,-2000,-4604.98,-2037.83,2.38705,-0.924,693.65,
-4500,-2000,-400,-2000,-4601.83,-2041,2.32306,-0.798,666.094,
-4500,-2000,-400,-2000,-4597.51,-2044.78,2.24969,-0.798,666.094,
-4500,-2000,-400,-2000,-4593.15,-2048.11,2.18363,-0.63,641.028,
-4500,-2000,-400,-2000,-4589.74,-2050.39,2.1293,-0.63,641.028,
-4500,-2000,-400,-2000,-4585.79,-2052.7,2.06192,-0.504,617.178,
-4500,-2000,-400,-2000,-4581.67,-2054.74,1.98762,-0.504,617.178,
-4500,-2000,-400,-2000,-4577.74,-2056.34,1.9177,-0.294,597.392,
-4500,-2000,-400,-2000,-4573.69,-2057.67,1.84738,-0.294,597.392,
-4500,-2000,-400,-2000,-4568.78,-2058.87,1.76423,-0.126,580.869,
-4500,-2000,-400,-2000,-4565.92,-2059.37,1.71631,-0.126,580.869,
-4500,-2000,-400,-2000,-4560.93,-2059.92,1.6337,0.0839999,570.597,
-4500,-2000,-400,-2000,-4555.69,-2060.07,1.59901,0.0839999,570.597,
-4500,-2000,-400,-2000,-4548.2,-2060.7,1.7229,0.126,560.317,
-4500,-2000,-400,-2000,-4541.45,-2062.06,1.83631,-0.0420001,554.519,
-4500,-2000,-400,-2000,-4537.14,-2063.38,1.91057,-0.252,551.105,
-4500,-2000,-400,-2000,-4532.79,-2065.08,1.98755,-0.252,551.105,
-4500,-2000,-400,-2000,-4529.47,-2066.65,2.04806,-0.252,551.105,
-4500,-2000,-400,-2000,-4525.47,-2068.88,2.12347,-0.462,554.215,
-4500,-2000,-400,-2000,-4521.94,-2071.21,2.19314,-0.63,562.611,
-4500,-2000,-400,-2000,-4518.98,-2073.45,2.25427,-0.63,562.611,
-4500,-2000,-400,-2000,-4516.84,-2075.26,2.30051,-0.63,562.611,
-4500,-2000,-400,-2000,-4513.13,-2078.83,2.38541,-0.756,574.394,
-4500,-2000,-400,-2000,-4508.97,-2083.65,2.49026,-0.882,589.55,
-4500,-2000,-400,-2000,-4506.27,-2087.45,2.56695,-0.882,589.55,
-4500,-2000,-400,-2000,-4503.68,-2091.76,2.64987,-1.05,609.086,
-4500,-2000,-400,-2000,-4502.18,-2094.71,2.70437,-1.05,609.086,
-4500,-2000,-400,-2000,-4500.73,-2098.04,2.76423,-1.176,631.46,
-4500,-2000,-400,-2000,-4499.87,-2100.32,2.80428,-1.176,631.46,
-4500,-2000,-400,-2000,-4498.83,-2103.52,2.85976,-1.176,631.46,
-4500,-2000,-400,-2000,-4497.64,-2108.23,2.93976,-1.344,655.502,
-4500,-2000,-400,-2000,-4497.03,-2111.62,2.99646,-1.344,655.502,
-4500,-2000,-400,-2000,-4496.44,-2117.41,3.0924,-1.512,683.334,
-4500,-2000,-400,-2000,-4496.35,-2120.47,3.14277,-1.512,683.334,
-4500,-2000,-400,-2000,-4496.61,-2126.29,3.23877,-1.638,710.103,
-4500,-2000,-400,-2000,-4496.98,-2129.39,3.29023,-1.638,710.103,
-4500,-2000,-400,-2000,-4497.6,-2132.92,3.34924,-1.764,738.057,
-4500,-2000,-400,-2000,-4498.82,-2137.82,3.4325,-1.764,738.057,
-4500,-2000,-400,-2000,-4500.5,-2142.74,3.51815,-1.932,768.073,
-4500,-2000,-400,-2000,-4501.88,-2145.98,3.57605,-1.932,768.073,
-4500,-2000,-400,-2000,-4504.67,-2151.34,3.67577,-2.058,796.859,
-4500,-2000,-400,-2000,-4507.56,-2155.81,3.76332,0.966,1322.12,
-4500,-2000,-400,-2000,-4509.3,-2158.18,3.76758,0.966,1322.12,
-4500,-2000,-400,-2000,-4510.79,-2160.31,3.72478,0.966,1322.12,
-4500,-2000,-400,-2000,-4512.79,-2163.52,3.66245,1.008,1321.11,
-4500,-2000,-400,-2000,-4516.25,-2170.48,3.53432,-2.058,806.539,
-4500,-2000,-400,-2000,-4517.65,-2174.13,3.46987,-2.058,806.539,
-4500,-2000,-400,-2000,-4518.85,-2178.03,3.40273,-1.932,784.133,
-4500,-2000,-400,-2000,-4519.85,-2182.29,3.33057,-1.932,784.133,
-4500,-2000,-400,-2000,-4520.56,-2186.86,3.2544,-1.848,763.461,
-4500,-2000,-400,-2000,-4520.93,-2191.42,3.17901,-1.848,763.461,
-4500,-2000,-400,-2000,-4520.98,-2194.92,3.12146,-1.722,737.531,
-4500,-2000,-400,-2000,-4520.84,-2198.2,3.06735,-1.722,737.531,
-4500,-2000,-400,-2000,-4520.37,-2202.65,2.99368,-1.596,710.692,
-4500,-2000,-400,-2000,-4519.46,-2207.52,2.912,-1.596,710.692,
-4500,-2000,-400,-2000,-4518.7,-2210.47,2.86183,-1.47,681.673,
-4500,-2000,-400,-2000,-4517.67,-2213.76,2.80504,-1.47,681.673,
-4500,-2000,-400,-2000,-4515.28,-2219.69,2.69973,-1.344,654.03,
-4500,-2000,-400,-2000,-4513.72,-2222.78,2.64271,-1.344,654.03,
-4500,-2000,-400,-2000,-4510.64,-2227.9,2.54418,-1.176,620.784,
-4500,-2000,-400,-2000,-4508.35,-2231.08,2.4796,-1.176,620.784,
-4500,-2000,-400,-2000,-4505.47,-2234.56,2.40517,-1.05,592.964,
-4500,-2000,-400,-2000,-4501.8,-2238.31,2.31878,-1.05,592.964,
-4500,-2000,-400,-2000,-4498.17,-2241.47,2.23942,-0.882,562.582,
-4500,-2000,-400,-2000,-4494.46,-2244.2,2.16363,-0.882,562.582,
-4500,-2000,-400,-2000,-4490.27,-2246.83,2.08221,-0.714,534.494,
-4500,-2000,-400,-2000,-4488.07,-2250.79,2.02044,-0.546,511.847,
-4500,-2000,-400,-2000,-4487.59,-2268.32,1.90439,-0.546,511.847,
-4500,-2000,-400,-2000,-4489.74,-2298.38,1.79435,-0.42,500.966,
-4500,-2000,-400,-2000,-4488.35,-2324.13,1.6945,-0.294,494.699,
-4500,-2000,-400,-2000,-4485.76,-2336,1.63228,-0.294,494.699,
-4500,-2000,-400,-2000,-4482.09,-2344.39,1.56709,-0.126,483.137,
-4500,-2000,-400,-2000,-4476.47,-2351.62,1.47833,-0.126,483.137,
-4500,-2000,-400,-2000,-4470.36,-2354.94,1.38577,0.0419999,472.886,
-4500,-2000,-400,-2000,-4465.72,-2355.9,1.31407,0.0419999,472.886,
-4500,-2000,-400,-2000,-4461.61,-2354.71,1.24363,0.21,466.781,
-4500,-2000,-400,-2000,-4458.67,-2352.75,1.18684,0.21,466.781,
-4500,-2000,-400,-2000,-4455.81,-2349.51,1.12243,0.42,466.331,
-4500,-2000,-400,-2000,-4456.39,-2341.78,1.07243,0.42,466.331,
-4500,-2000,-400,-2000,-4461.91,-2322.4,0.990462,0.546,478.666,
-4500,-2000,-400,-2000,-4468.09,-2306.06,0.919405,0.546,478.666,
-4500,-2000,-400,-2000,-4477.16,-2286.45,0.831507,0.672,504.894,
-4500,-2000,-400,-2000,-4485.88,-2271.24,0.760177,0.672,504.894,
-4500,-2000,-400,-2000,-4495.19,-2257.11,0.723715,0.924,544.077,
-4500,-2000,-400,-2000,-4501.67,-2245.77,0.788437,0.924,544.077,
-4500,-2000,-400,-2000,-4500.8,-2244.35,0.815209,0.882,548.8,
-4500,-2000,-400,-2000,-4499.12,-2241.98,0.861805,0.882,548.8,
-4500,-2000,-400,-2000,-4496.46,-2239.31,0.92354,0.882,548.8,
-4500,-2000,-400,-2000,-4492.98,-2236.25,0.999489,0.714,524.235,
-4500,-2000,-400,-2000,-4491.17,-2231.28,1.06613,0.714,524.235,
-4500,-2000,-400,-2000,-4494.84,-2212.55,1.15079,0.546,507.591,
-4500,-2000,-400,-2000,-4499.75,-2188.71,1.2243,0.546,507.591,
-4500,-2000,-400,-2000,-4502.2,-2169.46,1.28649,0.462,508.518,
-4500,-2000,-400,-2000,-4502.03,-2155.95,1.34611,0.462,508.518,
-4500,-2000,-400,-2000,-4500,-2136.73,1.43832,0.336,504.999,
-4500,-2000,-400,-2000,-4497.79,-2131.82,1.48374,0.336,504.999,
-4500,-2000,-400,-2000,-4493.35,-2124.38,1.56394,0.168,495.695,
-4500,-2000,-400,-2000,-4489.39,-2123.37,1.62872,0.168,495.695,
-4500,-2000,-400,-2000,-4484.23,-2122.68,1.71256,-6.70552e-08,487.844,
-4500,-2000,-400,-2000,-4481.51,-2123.12,1.75797,-6.70552e-08,487.844,
-4500,-2000,-400,-2000,-4477.01,-2124.1,1.83383,-0.21,483.546,
-4500,-2000,-400,-2000,-4473.36,-2125.3,1.89699,-0.21,483.546,
-4500,-2000,-400,-2000,-4469.97,-2128.78,1.97033,-0.378,485.058,
-4500,-2000,-400,-2000,-4470.4,-2138.83,2.03224,-0.378,485.058,
-4500,-2000,-400,-2000,-4471.71,-2150.94,2.10724,-0.504,496.968,
-4500,-2000,-400,-2000,-4474.21,-2161.54,2.16595,-0.504,496.968,
-4500,-2000,-400,-2000,-4488.03,-2190.05,2.26169,-0.672,523.484,
-4500,-2000,-400,-2000,-4495.16,-2203.74,2.32114,-0.672,523.484,
-4500,-2000,-400,-2000,-4504.71,-2219.5,2.3921,-0.882,565.094,
-4500,-2000,-400,-2000,-4513.47,-2232.35,2.45509,-0.882,565.094,
-4500,-2000,-400,-2000,-4510.18,-2236.71,2.54516,-1.092,605.565,
-4500,-2000,-400,-2000,-4508.34,-2239.56,2.60108,-1.092,605.565,
-4500,-2000,-400,-2000,-4506,-2243.78,2.68053,-1.26,628.622,
-4500,-2000,-400,-2000,-4504.26,-2247.5,2.70059,-1.26,628.622,
-4500,-2000,-400,-2000,-4502.33,-2251.29,2.6306,-1.302,636.794,
-4500,-2000,-400,-2000,-4500.21,-2254.83,2.56255,-1.302,636.794,
-4500,-2000,-400,-2000,-4497.96,-2258.08,2.49737,-1.176,604.702,
-4500,-2000,-400,-2000,-4495.95,-2260.63,2.44393,-1.176,604.702,
-4500,-2000,-400,-2000,-4493.26,-2263.66,2.37718,-1.05,578.377,
-4500,-2000,-400,-2000,-4490.88,-2266.04,2.32182,-1.05,578.377,
-4500,-2000,-400,-2000,-4486.82,-2269.58,2.23312,-0.882,550.507,
-4500,-2000,-400,-2000,-4484.07,-2271.82,2.17466,-0.882,550.507,
-4500,-2000,-400,-2000,-4480.49,-2274.38,2.10227,-0.756,525.17,
-4500,-2000,-400,-2000,-4477.9,-2278.08,2.03624,-0.756,525.17,
-4500,-2000,-400,-2000,-4478.73,-2290.35,1.96407,-0.588,504.039,
-4500,-2000,-400,-2000,-4482.98,-2313.05,1.89655,-0.588,504.039,
-4500,-2000,-400,-2000,-4485.91,-2338.45,1.82178,-0.462,501.144,
-4500,-2000,-400,-2000,-4486.68,-2358.66,1.75963,-0.462,501.144,
-4500,-2000,-400,-2000,-4484.67,-2379.3,1.67552,-0.378,500.163,
-4500,-2000,-400,-2000,-4482.06,-2393.17,1.61425,-0.378,500.163,
-4500,-2000,-400,-2000,-4477.48,-2403.45,1.53714,-0.252,491.781,
-4500,-2000,-400,-2000,-4472.93,-2411.54,1.4704,-0.252,491.781,
-4500,-2000,-400,-2000,-4467.69,-2415.31,1.39312,-0.0840001,479.54,
-4500,-2000,-400,-2000,-4463.38,-2417.37,1.33018,-0.0840001,479.54,
-4500,-2000,-400,-2000,-4458.92,-2416.07,1.25372,0.126,468.28,
-4500,-2000,-400,-2000,-4455.18,-2414.46,1.18665,0.126,468.28,
-4500,-2000,-400,-2000,-4451.52,-2411.31,1.10999,0.336,464.92,
-4500,-2000,-400,-2000,-4451.69,-2403.32,1.06589,0.336,464.92,
-4500,-2000,-400,-2000,-4451.78,-2393.29,1.14002,0.42,465.021,
-4500,-2000,-400,-2000,-4451.4,-2385.65,1.19557,0.42,465.021,
-4500,-2000,-400,-2000,-4452.87,-2364.8,1.28657,0.252,457.263,
-4500,-2000,-400,-2000,-4450.33,-2359.71,1.34842,0.252,457.263,
-4500,-2000,-400,-2000,-4445.36,-2352.68,1.45019,0.126,447.825,
-4500,-2000,-400,-2000,-4442.59,-2351.86,1.49702,0.126,447.825,
-4500,-2000,-400,-2000,-4438.73,-2350.93,1.56122,-0.0840001,440.352,
-4500,-2000,-400,-2000,-4434.77,-2351.43,1.62715,-0.0840001,440.352,
-4500,-2000,-400,-2000,-4431.2,-2365.89,1.70726,-0.294,439.953,
-4500,-2000,-400,-2000,-4428.93,-2379.72,1.78269,-0.294,439.953,
-4500,-2000,-400,-2000,-4427.78,-2391.94,1.84868,-0.588,460.426,
-4500,-2000,-400,-2000,-4427.47,-2404.91,1.91849,-0.588,460.426,
-4500,-2000,-400,-2000,-4428.58,-2420.15,1.99547,-0.798,484.228,
-4500,-2000,-400,-2000,-4437.25,-2446.5,2.05599,-0.798,484.228,
-4500,-2000,-400,-2000,-4449.13,-2476.23,2.12585,-1.05,546.576,
-4500,-2000,-400,-2000,-4459.13,-2498.02,2.18354,-1.05,546.576,
-4500,-2000,-400,-2000,-4454.64,-2501.47,2.27686,-1.26,607.45,
-4500,-2000,-400,-2000,-4452.46,-2503.4,2.32478,-1.26,607.45,
-4500,-2000,-400,-2000,-4448.39,-2507.57,2.42072,-1.428,635.992,
-4500,-2000,-400,-2000,-4446.86,-2509.36,2.45955,-1.428,635.992,
-4500,-2000,-400,-2000,-4443.95,-2513.22,2.53919,-1.554,651.928,
-4500,-2000,-400,-2000,-4441.91,-2516.36,2.60092,-1.554,651.928,
-4500,-2000,-400,-2000,-4439.27,-2521.19,2.69162,-1.68,689.634,
-4500,-2000,-400,-2000,-4437.8,-2524.44,2.75037,-1.68,689.634,
-4500,-2000,-400,-2000,-4435.95,-2529.44,2.80699,-1.848,710.449,
-4500,-2000,-400,-2000,-4434.45,-2533.5,2.75977,-1.848,710.449,
-4500,-2000,-400,-2000,-4432.35,-2538.37,2.70194,-1.806,703.893,
-4500,-2000,-400,-2000,-4429.95,-2543.16,2.64339,-1.806,703.893,
-4500,-2000,-400,-2000,-4427.18,-2547.96,2.58304,-1.68,688.28,
