initialPosX,initialPosZ,finalPosX,finalPosZ,RobotPoseX,RobotPoseZ,RobotPoseRot,MinObstacleAngle,MinObstacleDistance,
-4500,-2000,-400,-2000,-4500,-1999.74,-0.00425475,-1.428,999.264,
-4500,-2000,-400,-2000,-4500.16,-1995.2,-0.0790995,2.1,795.068,
-4500,-2000,-400,-2000,-4500.52,-1991.8,-0.135487,2.1,795.068,
-4500,-2000,-400,-2000,-4501.44,-1986.54,-0.223465,2.016,896.521,
-4500,-2000,-400,-2000,-4502.53,-1982.33,-0.295001,2.016,896.521,
-4500,-2000,-400,-2000,-4503.8,-1978.55,-0.360741,1.176,995.439,
-4500,-2000,-400,-2000,-4505.07,-1975.42,-0.416366,1.176,995.439,
-4500,-2000,-400,-2000,-4507.17,-1971.07,-0.496002,1.344,1023.96,
-4500,-2000,-400,-2000,-4509.11,-1967.72,-0.55979,1.344,1023.96,
-4500,-2000,-400,-2000,-4511.49,-1964.16,-0.630245,1.47,1054.1,
-4500,-2000,-400,-2000,-4514.29,-1960.58,-0.705207,1.47,1054.1,
-4500,-2000,-400,-2000,-4517.3,-1957.27,-0.778908,1.638,1072.06,
-4500,-2000,-400,-2000,-4519.93,-1954.73,-0.839121,1.638,1072.06,
-4500,-2000,-400,-2000,-4523.64,-1951.63,-0.918713,1.764,1111.6,
-4500,-2000,-400,-2000,-4526.49,-1949.56,-0.976736,1.764,1111.6,
-4500,-2000,-400,-2000,-4530.02,-1947.33,-1.04553,1.932,1134.76,
-4500,-2000,-400,-2000,-4533.81,-1945.29,-1.11643,1.932,1134.76,
-4500,-2000,-400,-2000,-4537.23,-1943.72,-1.17835,2.058,1157.08,
-4500,-2000,-400,-2000,-4542.14,-1941.91,-1.26466,2.058,1157.08,
-4500,-2000,-400,-2000,-4546.93,-1940.59,-1.34644,-0.252,1216.41,
-4500,-2000,-400,-2000,-4549.75,-1940,-1.3939,-0.252,1216.41,
-4500,-2000,-400,-2000,-4555.19,-1939.26,-1.48449,-0.126,1201.05,
-4500,-2000,-400,-2000,-4559,-1939.03,-1.54725,-0.126,1201.05,
-4500,-2000,-400,-2000,-4562.92,-1939.05,4.67139,-6.70552e-08,1188.88,
-4500,-2000,-400,-2000,-4567.02,-1939.34,4.60369,-6.70552e-08,1188.88,
-4500,-2000,-400,-2000,-4571.81,-1940.03,4.52389,0.126,1181.57,
-4500,-2000,-400,-2000,-4575.67,-1940.88,4.45872,0.126,1181.57,
-4500,-2000,-400,-2000,-4579.2,-1941.89,4.39834,0.294,1177.6,
-4500,-2000,-400,-2000,-4583.92,-1943.62,4.31543,0.294,1177.6,
-4500,-2000,-400,-2000,-4587.37,-1945.18,4.25319,0.42,1177.96,
-4500,-2000,-400,-2000,-4590.95,-1947.08,4.18627,0.42,1177.96,
-4500,-2000,-400,-2000,-4595.4,-1949.9,4.09954,0.588,1182.64,
-4500,-2000,-400,-2000,-4598.24,-1952.01,4.04128,0.588,1182.64,
-4500,-2000,-400,-2000,-4601.76,-1955,3.96524,0.714,1191.39,
-4500,-2000,-400,-2000,-4604.89,-1958.1,3.89264,0.714,1191.39,
-4500,-2000,-400,-2000,-4607.29,-1960.8,3.83308,0.84,1204.1,
-4500,-2000,-400,-2000,-4610.07,-1964.39,3.7582,0.84,1204.1,
-4500,-2000,-400,-2000,-4612.68,-1968.36,3.68009,-2.058,929.827,
-4500,-2000,-400,-2000,-4614.41,-1971.43,3.62189,-2.058,929.827,
-4500,-2000,-400,-2000,-4616.24,-1975.21,3.55272,-1.974,907.643,
-4500,-2000,-400,-2000,-4617.86,-1979.27,3.48087,-1.974,907.643,
-4500,-2000,-400,-2000,-4619.19,-1983.48,3.40808,-1.848,886.141,
-4500,-2000,-400,-2000,-4620.02,-1986.84,3.35107,-1.848,886.141,
-4500,-2000,-400,-2000,-4620.85,-1991.5,3.27298,-1.722,861.296,
-4500,-2000,-400,-2000,-4621.24,-1995.24,3.21113,-1.722,861.296,
-4500,-2000,-400,-2000,-4621.41,-1999.96,3.13322,-1.596,832.86,
-4500,-2000,-400,-2000,-4621.29,-2003.59,3.07353,-1.596,832.86,
-4500,-2000,-400,-2000,-4620.77,-2008.53,2.9917,-1.47,806.559,
-4500,-2000,-400,-2000,-4620.01,-2012.69,2.92193,-1.47,806.559,
-4500,-2000,-400,-2000,-4618.79,-2017.38,2.84209,-1.302,776.853,
-4500,-2000,-400,-2000,-4617.81,-2020.32,2.79111,-1.302,776.853,
-4500,-2000,-400,-2000,-4616.06,-2024.65,2.71417,-1.176,747.299,
-4500,-2000,-400,-2000,-4614.28,-2028.3,2.64726,-1.176,747.299,
-4500,-2000,-400,-2000,-4611.75,-2032.6,2.56545,-1.05,717.099,
-4500,-2000,-400,-2000,-4609.77,-2035.5,2.51004,-1.05,717.099,
-4500,-2000,-400,-2000,-4606.01,-2040.25,2.42387,-0.882,687.186,
-4500,-2000,-400,-2000,-4603.44,-2043.06,2.37451,-0.882,687.186,
-4500,-2000,-400,-2000,-4598.58,-2047.76,2.29599,-0.756,659.123,
-4500,-2000,-400,-2000,-4593.93,-2051.65,2.23344,-0.756,659.123,
-4500,-2000,-400,-2000,-4588.63,-2055.56,2.17002,-0.63,633.76,
-4500,-2000,-400,-2000,-4584.01,-2058.55,2.11089,-0.63,633.76,
-4500,-2000,-400,-2000,-4579.98,-2060.85,2.05563,-0.504,610.56,
-4500,-2000,-400,-2000,-4575.73,-2062.95,1.99353,-0.504,610.56,
-4500,-2000,-400,-2000,-4571.52,-2064.7,1.92793,-0.336,589.033,
-4500,-2000,-400,-2000,-4567.62,-2066.03,1.86222,-0.336,589.033,
-4500,-2000,-400,-2000,-4563.05,-2067.25,1.79387,-0.126,574.703,
-4500,-2000,-400,-2000,-4559,-2068.3,1.86285,-0.126,574.703,
-4500,-2000,-400,-2000,-4554.41,-2069.86,1.94272,-0.252,570.096,
-4500,-2000,-400,-2000,-4551.1,-2071.24,2.00179,-0.252,570.096,
