initialPosX,initialPosZ,finalPosX,finalPosZ,RobotPoseX,RobotPoseZ,RobotPoseRot,MinObstacleAngle,MinObstacleDistance,
-4500,-2000,-400,-2000,-4500,-1999.36,-0.0105982,1.26,887.253,
-4500,-2000,-400,-2000,-4500.14,-1995.63,-0.0720045,2.1,793.425,
-4500,-2000,-400,-2000,-4500.45,-1992.37,-0.12599,2.1,793.425,
-4500,-2000,-400,-2000,-4501.4,-1986.76,-0.219654,2.016,896.871,
-4500,-2000,-400,-2000,-4502.2,-1983.54,-0.274305,2.016,896.871,
-4500,-2000,-400,-2000,-4503.39,-1979.72,-0.340338,1.176,1000.04,
-4500,-2000,-400,-2000,-4504.96,-1975.69,-0.411466,1.176,1000.04,
-4500,-2000,-400,-2000,-4506.8,-1971.8,-0.482336,1.302,1040.14,
-4500,-2000,-400,-2000,-4508.73,-1968.36,-0.547395,1.302,1040.14,
-4500,-2000,-400,-2000,-4511.36,-1964.36,-0.626198,1.47,1048.86,
-4500,-2000,-400,-2000,-4513.78,-1961.21,-0.69167,1.47,1048.86,
-4500,-2000,-400,-2000,-4516.93,-1957.66,-0.769864,1.638,1071.09,
-4500,-2000,-400,-2000,-4519.72,-1954.94,-0.834159,1.638,1071.09,
-4500,-2000,-400,-2000,-4523.17,-1952.01,-0.908734,1.764,1115.17,
-4500,-2000,-400,-2000,-4526.76,-1949.4,-0.98175,1.764,1115.17,
-4500,-2000,-400,-2000,-4531.01,-1946.77,-1.06414,1.932,1138.83,
-4500,-2000,-400,-2000,-4534.49,-1944.97,-1.12872,1.932,1138.83,
-4500,-2000,-400,-2000,-4537.87,-1943.48,-1.18954,2.058,1159.36,
-4500,-2000,-400,-2000,-4540.97,-1942.32,-1.24398,2.058,1159.36,
-4500,-2000,-400,-2000,-4545.72,-1940.9,-1.3257,-0.294,1216.96,
-4500,-2000,-400,-2000,-4550.1,-1939.95,-1.39954,-0.294,1216.96,
-4500,-2000,-400,-2000,-4554.07,-1939.38,-1.46566,-0.126,1201.33,
-4500,-2000,-400,-2000,-4558.01,-1939.08,-1.53063,-0.126,1201.33,
-4500,-2000,-400,-2000,-4562.88,-1939.06,4.67223,-6.70552e-08,1189.41,
-4500,-2000,-400,-2000,-4567.48,-1939.4,4.59621,-6.70552e-08,1189.41,
-4500,-2000,-400,-2000,-4571.59,-1940,4.52784,0.168,1181.22,
-4500,-2000,-400,-2000,-4575.73,-1940.91,4.45805,0.168,1181.22,
-4500,-2000,-400,-2000,-4579.35,-1941.95,4.396,0.294,1177.43,
-4500,-2000,-400,-2000,-4582.94,-1943.24,4.33325,0.294,1177.43,
-4500,-2000,-400,-2000,-4587.51,-1945.26,4.25086,0.42,1177.9,
-4500,-2000,-400,-2000,-4591.34,-1947.31,4.1792,0.42,1177.9,
-4500,-2000,-400,-2000,-4594.82,-1949.51,4.11149,0.588,1182.56,
-4500,-2000,-400,-2000,-4598.68,-1952.36,4.03249,0.588,1182.56,
-4500,-2000,-400,-2000,-4601.53,-1954.8,3.97058,0.714,1191.41,
-4500,-2000,-400,-2000,-4605.04,-1958.25,3.8896,0.714,1191.41,
-4500,-2000,-400,-2000,-4607.49,-1961.04,3.82833,0.84,1204.44,
-4500,-2000,-400,-2000,-4610.04,-1964.35,3.75951,0.84,1204.44,
-4500,-2000,-400,-2000,-4612.29,-1967.71,3.69293,-2.058,931.523,
-4500,-2000,-400,-2000,-4614.43,-1971.45,3.62194,-2.058,931.523,
-4500,-2000,-400,-2000,-4616.38,-1975.5,3.54783,-1.974,909.192,
-4500,-2000,-400,-2000,-4617.73,-1978.88,3.48797,-1.974,909.192,
-4500,-2000,-400,-2000,-4619.16,-1983.33,3.41087,-1.848,886.044,
-4500,-2000,-400,-2000,-4620.13,-1987.27,3.34402,-1.848,886.044,
-4500,-2000,-400,-2000,-4620.86,-1991.49,3.27356,-1.722,861.803,
-4500,-2000,-400,-2000,-4621.28,-1995.52,3.2067,-1.722,861.803,
-4500,-2000,-400,-2000,-4621.42,-2000.19,3.12972,-1.596,833.792,
-4500,-2000,-400,-2000,-4621.29,-2003.82,3.06997,-1.596,833.792,
-4500,-2000,-400,-2000,-4620.79,-2008.53,2.99196,-1.47,805.905,
-4500,-2000,-400,-2000,-4620.02,-2012.75,2.92124,-1.47,805.905,
-4500,-2000,-400,-2000,-4618.94,-2016.93,2.85012,-1.302,774.984,
-4500,-2000,-400,-2000,-4617.69,-2020.71,2.78463,-1.302,774.984,
-4500,-2000,-400,-2000,-4616.01,-2024.82,2.71139,-1.176,745.968,
-4500,-2000,-400,-2000,-4614.11,-2028.63,2.64135,-1.176,745.968,
-4500,-2000,-400,-2000,-4611.86,-2032.47,2.56803,-1.05,717.184,
-4500,-2000,-400,-2000,-4609.78,-2035.51,2.50721,-1.05,717.184,
-4500,-2000,-400,-2000,-4606.85,-2039.22,2.42947,-0.882,686.645,
-4500,-2000,-400,-2000,-4604.27,-2042.04,2.36645,-0.882,686.645,
-4500,-2000,-400,-2000,-4601.3,-2044.9,2.29851,-0.756,660.701,
-4500,-2000,-400,-2000,-4598.09,-2047.59,2.22947,-0.756,660.701,
-4500,-2000,-400,-2000,-4593.73,-2050.71,2.14114,-0.588,636.331,
-4500,-2000,-400,-2000,-4591.14,-2052.29,2.09113,-0.588,636.331,
-4500,-2000,-400,-2000,-4586.65,-2054.65,2.0077,-0.42,613.874,
-4500,-2000,-400,-2000,-4583.28,-2056.12,1.947,-0.42,613.874,
-4500,-2000,-400,-2000,-4579.5,-2057.5,1.88079,-0.252,594.305,
