initialPosX,initialPosZ,finalPosX,finalPosZ,RobotPoseX,RobotPoseZ,RobotPoseRot,MinObstacleAngle,MinObstacleDistance,
-4500,-2000,-400,-2000,-4500,-1999.61,0.0064725,-1.092,1063.13,
-4500,-2000,-400,-2000,-4499.89,-1996.05,0.0439755,2.058,780.688,
-4500,-2000,-400,-2000,-4499.83,-1991.97,-0.0233032,2.058,780.688,
-4500,-2000,-400,-2000,-4500.11,-1987.21,-0.101934,1.89,869.252,
-4500,-2000,-400,-2000,-4500.5,-1984.05,-0.154354,1.89,869.252,
-4500,-2000,-400,-2000,-4501.35,-1979.54,-0.229989,2.016,896.115,
-4500,-2000,-400,-2000,-4502.31,-1975.9,-0.291911,2.016,896.115,
-4500,-2000,-400,-2000,-4503.75,-1971.6,-0.36655,1.176,1003.11,
-4500,-2000,-400,-2000,-4505.16,-1968.2,-0.42728,1.176,1003.11,
-4500,-2000,-400,-2000,-4507.2,-1964.07,-0.503214,1.344,1011.82,
-4500,-2000,-400,-2000,-4509.19,-1960.7,-0.567668,1.344,1011.82,
-4500,-2000,-400,-2000,-4511.85,-1956.82,-0.645178,1.47,1062.41,
-4500,-2000,-400,-2000,-4514.26,-1953.79,-0.708914,1.47,1062.41,
-4500,-2000,-400,-2000,-4517.45,-1950.32,-0.786609,1.638,1068.92,
-4500,-2000,-400,-2000,-4520.01,-1947.88,-0.844816,1.638,1068.92,
-4500,-2000,-400,-2000,-4523.95,-1944.64,-0.928886,1.764,1117.91,
-4500,-2000,-400,-2000,-4526.83,-1942.6,-0.986925,1.764,1117.91,
-4500,-2000,-400,-2000,-4531.21,-1939.93,-1.07149,1.932,1126.22,
-4500,-2000,-400,-2000,-4533.79,-1938.59,-1.1194,1.932,1126.22,
-4500,-2000,-400,-2000,-4538.33,-1936.59,-1.20119,2.058,1158.15,
-4500,-2000,-400,-2000,-4541.88,-1935.32,-1.26325,2.058,1158.15,
-4500,-2000,-400,-2000,-4546.38,-1934.06,-1.34022,-0.252,1215.71,
-4500,-2000,-400,-2000,-4550.6,-1933.21,-1.41108,-0.252,1215.71,
-4500,-2000,-400,-2000,-4554.63,-1932.68,-1.47812,-0.126,1201.21,
-4500,-2000,-400,-2000,-4558.05,-1932.44,-1.53446,-0.126,1201.21,
-4500,-2000,-400,-2000,-4563.02,-1932.44,4.66673,-6.70552e-08,1189.03,
-4500,-2000,-400,-2000,-4566.87,-1932.72,4.60323,-6.70552e-08,1189.03,
-4500,-2000,-400,-2000,-4571.49,-1933.39,4.52635,0.126,1181.74,
-4500,-2000,-400,-2000,-4575.19,-1934.19,4.46397,0.126,1181.74,
-4500,-2000,-400,-2000,-4580.45,-1935.75,4.37356,0.294,1177.65,
-4500,-2000,-400,-2000,-4583.03,-1936.72,4.32813,0.294,1177.65,
-4500,-2000,-400,-2000,-4587.58,-1938.75,4.24606,0.42,1177.99,
-4500,-2000,-400,-2000,-4591.27,-1940.75,4.17692,0.42,1177.99,
-4500,-2000,-400,-2000,-4595.48,-1943.46,4.09456,0.588,1182.81,
-4500,-2000,-400,-2000,-4598.19,-1945.49,4.03866,0.588,1182.81,
-4500,-2000,-400,-2000,-4601.96,-1948.72,3.95694,0.714,1191.08,
-4500,-2000,-400,-2000,-4604.57,-1951.32,3.89624,0.714,1191.08,
-4500,-2000,-400,-2000,-4607.35,-1954.46,3.82714,0.84,1203.93,
-4500,-2000,-400,-2000,-4610.09,-1958.04,3.75283,0.84,1203.93,
-4500,-2000,-400,-2000,-4612.16,-1961.16,3.69113,-2.058,931.891,
-4500,-2000,-400,-2000,-4614.56,-1965.41,3.61083,-2.058,931.891,
-4500,-2000,-400,-2000,-4616.39,-1969.33,3.53952,-1.974,906.916,
-4500,-2000,-400,-2000,-4617.62,-1972.45,3.48419,-1.974,906.916,
-4500,-2000,-400,-2000,-4618.94,-1976.57,3.41305,-1.848,885.161,
-4500,-2000,-400,-2000,-4619.86,-1980.25,3.35051,-1.848,885.161,
-4500,-2000,-400,-2000,-4620.54,-1983.93,3.28889,-1.722,861.236,
-4500,-2000,-400,-2000,-4621.03,-1988.09,3.21977,-1.722,861.236,
-4500,-2000,-400,-2000,-4621.24,-1993.33,3.13343,-1.596,836.11,
-4500,-2000,-400,-2000,-4621.11,-1996.98,3.07327,-1.596,836.11,
-4500,-2000,-400,-2000,-4620.6,-2001.86,2.99242,-1.47,806.312,
-4500,-2000,-400,-2000,-4620.03,-2005.13,2.93779,-1.47,806.312,
