initialPosX,initialPosZ,finalPosX,finalPosZ,RobotPoseX,RobotPoseZ,RobotPoseRot,MinObstacleAngle,MinObstacleDistance,
-4500,-2000,-400,-2000,-4500,-1999.42,-0.0094725,2.1,794.408,
-4500,-2000,-400,-2000,-4500.05,-1997.22,-0.0457552,2.1,794.408,
-4500,-2000,-400,-2000,-4500.52,-1991.74,-0.136395,1.932,878.941,
-4500,-2000,-400,-2000,-4500.96,-1988.94,-0.183148,1.932,878.941,
-4500,-2000,-400,-2000,-4502.11,-1983.84,-0.269304,2.058,905.463,
-4500,-2000,-400,-2000,-4503.11,-1980.52,-0.32638,2.058,905.463,
-4500,-2000,-400,-2000,-4504.67,-1976.35,-0.399758,1.218,1016.2,
-4500,-2000,-400,-2000,-4506.28,-1972.8,-0.463871,1.218,1016.2,
-4500,-2000,-400,-2000,-4508.48,-1968.74,-0.539979,1.386,1028.06,
-4500,-2000,-400,-2000,-4510.63,-1965.38,-0.605643,1.386,1028.06,
-4500,-2000,-400,-2000,-4513.33,-1961.75,-0.68023,1.554,1063.46,
-4500,-2000,-400,-2000,-4515.89,-1958.76,-0.745022,1.554,1063.46,
-4500,-2000,-400,-2000,-4519.27,-1955.34,-0.82422,1.68,1089.51,
-4500,-2000,-400,-2000,-4522.11,-1952.85,-0.886427,1.68,1089.51,
-4500,-2000,-400,-2000,-4526.47,-1949.58,-0.976292,1.806,1137.21,
-4500,-2000,-400,-2000,-4529.12,-1947.87,-1.02821,1.806,1137.21,
-4500,-2000,-400,-2000,-4533.42,-1945.48,-1.10925,1.974,1143.42,
-4500,-2000,-400,-2000,-4536.35,-1944.1,-1.16267,1.974,1143.42,
-4500,-2000,-400,-2000,-4540.29,-1942.54,-1.23244,2.1,1176.97,
-4500,-2000,-400,-2000,-4543.97,-1941.36,-1.29609,2.1,1176.97,
-4500,-2000,-400,-2000,-4548.49,-1940.24,-1.37289,-0.21,1210.55,
-4500,-2000,-400,-2000,-4553.12,-1939.48,-1.45011,-0.21,1210.55,
-4500,-2000,-400,-2000,-4556.87,-1939.13,-1.51218,-0.0840001,1196.42,
-4500,-2000,-400,-2000,-4561.38,-1939.01,4.69663,-0.0840001,1196.42,
-4500,-2000,-400,-2000,-4566.25,-1939.26,4.61629,0.0419999,1186.32,
-4500,-2000,-400,-2000,-4569.7,-1939.68,4.55907,0.0419999,1186.32,
-4500,-2000,-400,-2000,-4574.86,-1940.68,4.47255,0.21,1179.5,
-4500,-2000,-400,-2000,-4578.65,-1941.72,4.40768,0.21,1179.5,
-4500,-2000,-400,-2000,-4583.16,-1943.32,4.32891,0.336,1177.1,
-4500,-2000,-400,-2000,-4587.01,-1945.01,4.25959,0.336,1177.1,
-4500,-2000,-400,-2000,-4591.16,-1947.2,4.18237,0.504,1179.41,
-4500,-2000,-400,-2000,-4594.65,-1949.39,4.11444,0.504,1179.41,
-4500,-2000,-400,-2000,-4598.14,-1951.93,4.04332,0.63,1185.78,
-4500,-2000,-400,-2000,-4600.99,-1954.31,3.98227,0.63,1185.78,
-4500,-2000,-400,-2000,-4604.23,-1957.41,3.9084,0.756,1196.34,
-4500,-2000,-400,-2000,-4607.02,-1960.48,3.8401,0.756,1196.34,
-4500,-2000,-400,-2000,-4610.36,-1964.8,3.74997,-2.058,949.578,
-4500,-2000,-400,-2000,-4612.02,-1967.28,3.70094,-2.058,949.578,
-4500,-2000,-400,-2000,-4615.16,-1972.88,3.59511,-2.016,920.889,
-4500,-2000,-400,-2000,-4616.08,-1974.82,3.55982,-2.016,920.889,
-4500,-2000,-400,-2000,-4617.96,-1979.52,3.47641,-1.89,897.234,
-4500,-2000,-400,-2000,-4619.09,-1983.07,3.41492,-1.89,897.234,
-4500,-2000,-400,-2000,-4620.07,-1986.99,3.34838,-1.806,872.813,
-4500,-2000,-400,-2000,-4620.82,-1991.26,3.27693,-1.806,872.813,
-4500,-2000,-400,-2000,-4621.33,-1996.37,3.19239,-1.638,845.846,
-4500,-2000,-400,-2000,-4621.42,-2000.24,3.12857,-1.638,845.846,
-4500,-2000,-400,-2000,-4621.23,-2004.53,3.05787,-1.512,819.557,
-4500,-2000,-400,-2000,-4620.75,-2008.71,2.98853,-1.512,819.557,
-4500,-2000,-400,-2000,-4619.91,-2013.19,2.91352,-1.386,790.621,
-4500,-2000,-400,-2000,-4618.91,-2017.01,2.84839,-1.386,790.621,
-4500,-2000,-400,-2000,-4617.41,-2021.44,2.77133,-1.218,759.177,
-4500,-2000,-400,-2000,-4615.88,-2025.07,2.70644,-1.218,759.177,
-4500,-2000,-400,-2000,-4613.77,-2029.25,2.6294,-1.092,729.343,
-4500,-2000,-400,-2000,-4612.05,-2032.14,2.57393,-1.092,729.343,
-4500,-2000,-400,-2000,-4609.16,-2036.33,2.49014,-0.966,699.914,
-4500,-2000,-400,-2000,-4606.56,-2039.53,2.42213,-0.966,699.914,
-4500,-2000,-400,-2000,-4603.33,-2042.99,2.34419,-0.798,671.475,
-4500,-2000,-400,-2000,-4600.34,-2045.74,2.27731,-0.798,671.475,
-4500,-2000,-400,-2000,-4597.03,-2048.39,2.20747,-0.672,644.281,
-4500,-2000,-400,-2000,-4593.31,-2050.96,2.13297,-0.672,644.281,
-4500,-2000,-400,-2000,-4589.72,-2053.07,2.06433,-0.504,621.021,
-4500,-2000,-400,-2000,-4586.88,-2054.53,2.0118,-0.504,621.021,
-4500,-2000,-400,-2000,-4582.41,-2056.45,1.93153,-0.336,602.325,
-4500,-2000,-400,-2000,-4579.02,-2057.63,1.87244,-0.336,602.325,
-4500,-2000,-400,-2000,-4574.58,-2058.86,1.79657,-0.168,585.096,
-4500,-2000,-400,-2000,-4570.2,-2059.72,1.72309,-0.168,585.096,
-4500,-2000,-400,-2000,-4566.24,-2060.22,1.67934,0.0419999,574.86,
-4500,-2000,-400,-2000,-4562.54,-2060.72,1.74091,0.0419999,574.86,
-4500,-2000,-400,-2000,-4557.7,-2061.73,1.82225,-0.0840001,568.274,
-4500,-2000,-400,-2000,-4554.46,-2062.65,1.87782,-0.0840001,568.274,
-4500,-2000,-400,-2000,-4550,-2064.23,1.95581,-0.294,565.494,
-4500,-2000,-400,-2000,-4545.89,-2066.05,2.02978,-0.294,565.494,
-4500,-2000,-400,-2000,-4542.45,-2067.87,2.09391,-0.462,569.688,
-4500,-2000,-400,-2000,-4539.28,-2069.81,2.15503,-0.462,569.688,
-4500,-2000,-400,-2000,-4535.8,-2072.26,2.22523,-0.63,578.351,
-4500,-2000,-400,-2000,-4532.61,-2074.87,2.29315,-0.63,578.351,
-4500,-2000,-400,-2000,-4528.97,-2078.31,2.37558,-0.756,590.958,
-4500,-2000,-400,-2000,-4526.47,-2081.05,2.43665,-0.756,590.958,
-4500,-2000,-400,-2000,-4523.24,-2085.15,2.52275,-0.882,606.409,
-4500,-2000,-400,-2000,-4521.41,-2087.86,2.57659,-0.882,606.409,
-4500,-2000,-400,-2000,-4518.73,-2092.47,2.66439,-1.05,626.537,
-4500,-2000,-400,-2000,-4517.44,-2095.09,2.7125,-1.05,626.537,
-4500,-2000,-400,-2000,-4515.34,-2100.24,2.80414,-1.176,649.262,
-4500,-2000,-400,-2000,-4514.18,-2103.83,2.86641,-1.176,649.262,
-4500,-2000,-400,-2000,-4513.18,-2107.82,2.93417,-1.344,673.366,
-4500,-2000,-400,-2000,-4512.49,-2111.6,2.99738,-1.344,673.366,
-4500,-2000,-400,-2000,-4511.92,-2117.13,3.08894,-1.512,700.192,
-4500,-2000,-400,-2000,-4511.83,-2119.57,3.12921,-1.512,700.192,
-4500,-2000,-400,-2000,-4512.02,-2125.8,3.1926,-1.638,727.555,
-4500,-2000,-400,-2000,-4512.45,-2137.02,3.16505,-1.638,727.555,
-4500,-2000,-400,-2000,-4512.59,-2152.22,3.13233,-1.638,721.982,
-4500,-2000,-400,-2000,-4512.21,-2168.93,3.10181,-1.638,721.982,
-4500,-2000,-400,-2000,-4511.25,-2187.11,3.07284,-1.638,713.601,
-4500,-2000,-400,-2000,-4509.83,-2204.95,3.04821,-1.638,713.601,
-4500,-2000,-400,-2000,-4507.6,-2226.19,3.02334,-1.638,705.628,
-4500,-2000,-400,-2000,-4505.28,-2244.48,3.00515,-1.638,705.628,
-4500,-2000,-400,-2000,-4501.05,-2272.99,2.98122,-1.68,704.605,
-4500,-2000,-400,-2000,-4497.7,-2292.93,2.96715,-1.68,704.605,
-4500,-2000,-400,-2000,-4492.92,-2318.98,2.95216,-1.68,697.391,
-4500,-2000,-400,-2000,-4488.44,-2341.78,2.94156,-1.68,697.391,
-4500,-2000,-400,-2000,-4481.95,-2372.96,2.9301,-1.764,707.114,
-4500,-2000,-400,-2000,-4475.48,-2402.56,2.92173,-1.764,707.114,
-4500,-2000,-400,-2000,-4466.56,-2441.79,2.91377,-1.806,708.264,
-4500,-2000,-400,-2000,-4459.71,-2471.09,2.9098,-1.806,708.264,
-4500,-2000,-400,-2000,-4447.88,-2520.83,2.906,-1.89,732.561,
-4500,-2000,-400,-2000,-4440.85,-2550.05,2.90546,-1.89,732.561,
-4500,-2000,-400,-2000,-4431.29,-2589.87,2.90648,-2.016,766.622,
-4500,-2000,-400,-2000,-4423.15,-2624,2.90909,-2.016,766.622,
-4500,-2000,-400,-2000,-4413.47,-2665.34,2.91431,1.806,1567.68,
-4500,-2000,-400,-2000,-4405.93,-2698.09,2.91413,1.806,1567.68,
-4500,-2000,-400,-2000,-4404.37,-2704.17,2.85831,0.252,1552.01,
-4500,-2000,-400,-2000,-4403.19,-2707.85,2.79462,0.252,1552.01,
-4500,-2000,-400,-2000,-4401.48,-2712.13,2.7186,-2.016,799.013,
-4500,-2000,-400,-2000,-4399.54,-2716.08,2.64612,-2.016,799.013,
-4500,-2000,-400,-2000,-4397.03,-2720.36,2.56434,-1.89,779.223,
-4500,-2000,-400,-2000,-4394.78,-2723.61,2.49934,-1.89,779.223,
-4500,-2000,-400,-2000,-4391.8,-2727.34,2.42065,-1.764,756.13,
-4500,-2000,-400,-2000,-4389.17,-2730.17,2.35704,-1.764,756.13,
-4500,-2000,-400,-2000,-4386.42,-2732.78,2.29451,-1.638,730.561,
-4500,-2000,-400,-2000,-4382.53,-2735.97,2.21171,-1.638,730.561,
-4500,-2000,-400,-2000,-4379.57,-2738.06,2.15197,-1.512,698.87,
-4500,-2000,-400,-2000,-4375.75,-2740.39,2.07833,-1.512,698.87,
-4500,-2000,-400,-2000,-4371.78,-2742.44,2.00468,-1.386,666.362,
-4500,-2000,-400,-2000,-4368.13,-2744,1.93924,-1.386,666.362,
-4500,-2000,-400,-2000,-4363.88,-2745.48,1.86516,-1.26,638.826,
-4500,-2000,-400,-2000,-4360.01,-2746.54,1.79902,-1.26,638.826,
-4500,-2000,-400,-2000,-4355.54,-2747.43,1.72388,-1.134,617.762,
-4500,-2000,-400,-2000,-4351.48,-2747.94,1.65663,-1.134,617.762,
-4500,-2000,-400,-2000,-4346.67,-2748.19,1.57714,-0.966,579.182,
-4500,-2000,-400,-2000,-4342.95,-2748.11,1.51601,-0.966,579.182,
-4500,-2000,-400,-2000,-4338.27,-2747.7,1.43846,-0.798,555.319,
-4500,-2000,-400,-2000,-4334.57,-2747.1,1.38803,-0.798,555.319,
-4500,-2000,-400,-2000,-4330.18,-2746.53,1.46095,-0.756,543.674,
-4500,-2000,-400,-2000,-4326.93,-2747.18,1.51336,-0.756,543.674,
-4500,-2000,-400,-2000,-4322.15,-2748.46,1.59156,-0.924,563.931,
-4500,-2000,-400,-2000,-4317.71,-2749.8,1.66557,-0.924,563.931,
-4500,-2000,-400,-2000,-4313.31,-2750.36,1.73865,-1.134,579.802,
-4500,-2000,-400,-2000,-4309.44,-2751.12,1.80365,-1.134,579.802,
-4500,-2000,-400,-2000,-4305.32,-2752.23,1.87392,-1.302,605.718,
-4500,-2000,-400,-2000,-4301.74,-2753.46,1.9363,-1.302,605.718,
-4500,-2000,-400,-2000,-4296.84,-2755.55,2.02416,-1.428,631.543,
-4500,-2000,-400,-2000,-4293.15,-2757.49,2.09267,-1.428,631.543,
