initialPosX,initialPosZ,finalPosX,finalPosZ,RobotPoseX,RobotPoseZ,RobotPoseRot,MinObstacleAngle,MinObstacleDistance,
-4500,-2000,-400,-2000,-4500,-1999.38,-0.0102548,2.1,794.408,
-4500,-2000,-400,-2000,-4500.04,-1997.52,-0.0408503,2.1,794.408,
-4500,-2000,-400,-2000,-4500.42,-1992.58,-0.122408,1.932,878.838,
-4500,-2000,-400,-2000,-4500.97,-1988.92,-0.183434,1.932,878.838,
-4500,-2000,-400,-2000,-4501.95,-1984.44,-0.258951,2.058,905.743,
-4500,-2000,-400,-2000,-4503.02,-1980.81,-0.321376,2.058,905.743,
-4500,-2000,-400,-2000,-4504.57,-1976.6,-0.395314,1.218,1000.97,
-4500,-2000,-400,-2000,-4506.29,-1972.8,-0.464044,1.218,1000.97,
-4500,-2000,-400,-2000,-4508.62,-1968.52,-0.544196,1.386,1029.21,
-4500,-2000,-400,-2000,-4510.37,-1965.77,-0.597907,1.386,1029.21,
-4500,-2000,-400,-2000,-4512.96,-1962.21,-0.670443,1.512,1061.38,
-4500,-2000,-400,-2000,-4515.58,-1959.1,-0.737407,1.512,1061.38,
-4500,-2000,-400,-2000,-4518.42,-1956.14,-0.805024,1.68,1082.58,
-4500,-2000,-400,-2000,-4521.66,-1953.22,-0.876901,1.68,1082.58,
-4500,-2000,-400,-2000,-4525.18,-1950.48,-0.950362,1.806,1117.38,
-4500,-2000,-400,-2000,-4528.08,-1948.51,-1.00803,1.806,1117.38,
-4500,-2000,-400,-2000,-4532.89,-1945.74,-1.09959,1.932,1164.02,
-4500,-2000,-400,-2000,-4535.42,-1944.51,-1.14591,1.932,1164.02,
-4500,-2000,-400,-2000,-4541.08,-1942.25,-1.24625,2.1,1167.92,
-4500,-2000,-400,-2000,-4544.16,-1941.29,-1.29936,2.1,1167.92,
-4500,-2000,-400,-2000,-4548.24,-1940.29,-1.36857,-0.252,1212.02,
-4500,-2000,-400,-2000,-4552.38,-1939.57,-1.43781,-0.252,1212.02,
-4500,-2000,-400,-2000,-4557.05,-1939.11,-1.51511,-0.0840001,1196.88,
-4500,-2000,-400,-2000,-4561.04,-1939,4.70231,-0.0840001,1196.88,
-4500,-2000,-400,-2000,-4565.71,-1939.21,4.62536,0.0419999,1186.15,
-4500,-2000,-400,-2000,-4569.81,-1939.69,4.55735,0.0419999,1186.15,
-4500,-2000,-400,-2000,-4574.48,-1940.59,4.47885,0.21,1179.46,
-4500,-2000,-400,-2000,-4578.2,-1941.58,4.41545,0.21,1179.46,
-4500,-2000,-400,-2000,-4582.64,-1943.11,4.3381,0.336,1177.1,
-4500,-2000,-400,-2000,-4586.42,-1944.72,4.27053,0.336,1177.1,
-4500,-2000,-400,-2000,-4590.15,-1946.62,4.20142,0.462,1179.08,
-4500,-2000,-400,-2000,-4593.86,-1948.86,4.13016,0.462,1179.08,
-4500,-2000,-400,-2000,-4596.8,-1950.91,4.07104,0.63,1185.04,
-4500,-2000,-400,-2000,-4600.63,-1953.98,3.99023,0.63,1185.04,
-4500,-2000,-400,-2000,-4603.44,-1956.6,3.92686,0.756,1194.92,
-4500,-2000,-400,-2000,-4606.22,-1959.54,3.86024,0.756,1194.92,
-4500,-2000,-400,-2000,-4608.73,-1962.57,3.79543,-2.058,954.803,
-4500,-2000,-400,-2000,-4611.6,-1966.61,3.71376,-2.058,954.803,
-4500,-2000,-400,-2000,-4614.07,-1970.77,3.634,-2.058,922.499,
-4500,-2000,-400,-2000,-4615.63,-1973.86,3.57704,-2.058,922.499,
-4500,-2000,-400,-2000,-4617.13,-1977.29,3.51541,-1.932,901.482,
-4500,-2000,-400,-2000,-4618.63,-1981.52,3.44154,-1.932,901.482,
-4500,-2000,-400,-2000,-4619.88,-1986.12,3.36286,-1.806,877.587,
-4500,-2000,-400,-2000,-4620.58,-1989.62,3.30414,-1.806,877.587,
-4500,-2000,-400,-2000,-4621.13,-1993.78,3.23496,-1.68,853.502,
-4500,-2000,-400,-2000,-4621.4,-1997.99,3.16556,-1.68,853.502,
-4500,-2000,-400,-2000,-4621.35,-2002.67,3.08839,-1.554,825.887,
-4500,-2000,-400,-2000,-4621.09,-2006.03,3.03287,-1.554,825.887,
-4500,-2000,-400,-2000,-4620.46,-2010.49,2.95876,-1.428,797.42,
-4500,-2000,-400,-2000,-4619.59,-2014.53,2.89062,-1.428,797.42,
-4500,-2000,-400,-2000,-4618.23,-2019.16,2.81104,-1.26,768.382,
-4500,-2000,-400,-2000,-4616.8,-2022.96,2.74426,-1.26,768.382,
-4500,-2000,-400,-2000,-4614.87,-2027.17,2.66798,-1.134,737.254,
-4500,-2000,-400,-2000,-4613.35,-2029.97,2.61543,-1.134,737.254,
-4500,-2000,-400,-2000,-4610.51,-2034.46,2.5279,-1.008,710.274,
-4500,-2000,-400,-2000,-4608.4,-2037.3,2.46967,-1.008,710.274,
-4500,-2000,-400,-2000,-4605.27,-2040.97,2.39021,-0.84,680.762,
-4500,-2000,-400,-2000,-4602.44,-2043.83,2.32388,-0.84,680.762,
-4500,-2000,-400,-2000,-4598.88,-2046.95,2.24596,-0.714,654.21,
-4500,-2000,-400,-2000,-4596.08,-2049.08,2.18799,-0.714,654.21,
-4500,-2000,-400,-2000,-4592.19,-2051.65,2.11113,-0.546,630.246,
-4500,-2000,-400,-2000,-4588.75,-2053.58,2.04625,-0.546,630.246,
-4500,-2000,-400,-2000,-4584.66,-2055.52,1.97153,-0.378,607.705,
-4500,-2000,-400,-2000,-4580.54,-2057.11,1.89885,-0.378,607.705,
-4500,-2000,-400,-2000,-4576.78,-2058.29,1.8339,-0.21,590.166,
-4500,-2000,-400,-2000,-4573.21,-2059.15,1.7735,-0.21,590.166,
-4500,-2000,-400,-2000,-4568.47,-2059.96,1.69431,-6.70552e-08,578.72,
-4500,-2000,-400,-2000,-4564.99,-2060.3,1.6367,-6.70552e-08,578.72,
-4500,-2000,-400,-2000,-4559.54,-2060.45,1.5468,0.168,569.714,
-4500,-2000,-400,-2000,-4556.04,-2060.28,1.51562,0.168,569.714,
-4500,-2000,-400,-2000,-4551.59,-2060.18,1.58894,0.21,561.008,
-4500,-2000,-400,-2000,-4547.58,-2060.37,1.65507,0.21,561.008,
-4500,-2000,-400,-2000,-4542.43,-2061,1.74054,-6.70552e-08,549.595,
-4500,-2000,-400,-2000,-4538.82,-2061.71,1.80111,-6.70552e-08,549.595,
-4500,-2000,-400,-2000,-4534.75,-2062.8,1.87054,-0.168,546.461,
-4500,-2000,-400,-2000,-4530.46,-2064.28,1.94537,-0.168,546.461,
-4500,-2000,-400,-2000,-4526.21,-2066.12,2.02162,-0.378,546.874,
-4500,-2000,-400,-2000,-4522.63,-2067.98,2.08806,-0.378,546.874,
-4500,-2000,-400,-2000,-4518.7,-2070.39,2.16397,-0.546,552.986,
-4500,-2000,-400,-2000,-4515.62,-2072.59,2.22638,-0.546,552.986,
-4500,-2000,-400,-2000,-4512.14,-2075.44,2.30059,-0.672,563.701,
-4500,-2000,-400,-2000,-4509.18,-2078.24,2.3676,-0.672,563.701,
-4500,-2000,-400,-2000,-4506.33,-2081.33,2.43688,-0.84,578.789,
-4500,-2000,-400,-2000,-4503.53,-2084.85,2.5109,-0.84,578.789,
-4500,-2000,-400,-2000,-4500.83,-2088.83,2.59018,-0.966,595.848,
-4500,-2000,-400,-2000,-4499.21,-2091.61,2.6431,-0.966,595.848,
-4500,-2000,-400,-2000,-4496.7,-2096.71,2.73676,-1.134,616.616,
-4500,-2000,-400,-2000,-4495.42,-2099.92,2.79375,-1.134,616.616,
-4500,-2000,-400,-2000,-4494.18,-2103.63,2.85809,-1.26,640.297,
-4500,-2000,-400,-2000,-4493.14,-2107.67,2.92686,-1.26,640.297,
-4500,-2000,-400,-2000,-4492.2,-2112.96,3.01545,-1.428,666.313,
-4500,-2000,-400,-2000,-4491.88,-2115.95,3.06499,-1.428,666.313,
