initialPosX,initialPosZ,finalPosX,finalPosZ,RobotPoseX,RobotPoseZ,RobotPoseRot,MinObstacleAngle,MinObstacleDistance,
-4500,-2000,-400,-2000,-4500,-1999.8,0.003324,2.1,794.408,
-4500,-2000,-400,-2000,-4499.94,-1997.08,0.0270165,2.1,794.408,
-4500,-2000,-400,-2000,-4500.02,-1991.59,-0.0633997,2.1,790.92,
-4500,-2000,-400,-2000,-4500.29,-1988.42,-0.115882,2.1,790.92,
-4500,-2000,-400,-2000,-4501.07,-1983.37,-0.200019,2.016,897.21,
-4500,-2000,-400,-2000,-4501.69,-1980.58,-0.247126,2.016,897.21,
-4500,-2000,-400,-2000,-4503.1,-1975.74,-0.330096,1.134,999.655,
-4500,-2000,-400,-2000,-4504.4,-1972.26,-0.391358,1.134,999.655,
-4500,-2000,-400,-2000,-4506.42,-1967.82,-0.457105,1.302,1017.14,
-4500,-2000,-400,-2000,-4508.08,-1964.17,-0.403181,1.302,1017.14,
-4500,-2000,-400,-2000,-4510.04,-1959.99,-0.479249,1.302,1034.67,
-4500,-2000,-400,-2000,-4511.94,-1956.56,-0.543889,1.302,1034.67,
-4500,-2000,-400,-2000,-4514.46,-1952.69,-0.619996,1.47,1049.57,
-4500,-2000,-400,-2000,-4516.94,-1949.43,-0.687461,1.47,1049.57,
-4500,-2000,-400,-2000,-4520.37,-1945.56,-0.772585,1.638,1066.2,
-4500,-2000,-400,-2000,-4523.33,-1942.7,-0.840338,1.638,1066.2,
-4500,-2000,-400,-2000,-4527.35,-1939.37,-0.926365,1.764,1118.62,
-4500,-2000,-400,-2000,-4529.92,-1937.52,-0.978638,1.764,1118.62,
-4500,-2000,-400,-2000,-4533.41,-1935.32,-1.04658,1.932,1122.73,
-4500,-2000,-400,-2000,-4536.9,-1933.43,-1.11195,1.932,1122.73,
-4500,-2000,-400,-2000,-4541.23,-1931.48,-1.19009,2.058,1163.39,
-4500,-2000,-400,-2000,-4545.45,-1929.95,-1.26417,2.058,1163.39,
-4500,-2000,-400,-2000,-4549.58,-1928.78,-1.33484,-0.252,1212.08,
-4500,-2000,-400,-2000,-4553.52,-1927.96,-1.4011,-0.252,1212.08,
-4500,-2000,-400,-2000,-4558.65,-1927.28,-1.48641,-0.126,1196.86,
-4500,-2000,-400,-2000,-4562.13,-1927.07,-1.54374,-0.126,1196.86,
-4500,-2000,-400,-2000,-4567.1,-1927.12,4.65746,-6.70552e-08,1185.29,
-4500,-2000,-400,-2000,-4570.78,-1927.41,4.59664,-6.70552e-08,1185.29,
-4500,-2000,-400,-2000,-4575.07,-1928.05,4.52529,0.168,1177.99,
-4500,-2000,-400,-2000,-4578.85,-1928.87,4.46162,0.168,1177.99,
-4500,-2000,-400,-2000,-4583.36,-1930.19,4.38416,0.294,1173.98,
-4500,-2000,-400,-2000,-4587.8,-1931.88,4.30579,0.294,1173.98,
-4500,-2000,-400,-2000,-4591.55,-1933.63,4.23774,0.42,1174.98,
-4500,-2000,-400,-2000,-4595.12,-1935.6,4.17054,0.42,1174.98,
-4500,-2000,-400,-2000,-4598.59,-1937.83,4.10264,0.588,1179.82,
-4500,-2000,-400,-2000,-4602.33,-1940.64,4.02556,0.588,1179.82,
-4500,-2000,-400,-2000,-4605.24,-1943.16,3.96206,0.714,1189.44,
-4500,-2000,-400,-2000,-4608.4,-1946.3,3.88875,0.714,1189.44,
-4500,-2000,-400,-2000,-4611.21,-1949.53,3.81812,-2.058,966.177,
-4500,-2000,-400,-2000,-4613.88,-1953.08,3.74494,-2.058,966.177,
-4500,-2000,-400,-2000,-4615.96,-1956.28,3.68203,-2.058,930.24,
-4500,-2000,-400,-2000,-4618.13,-1960.18,3.60867,-2.058,930.24,
-4500,-2000,-400,-2000,-4619.99,-1964.16,3.53617,-1.932,910.142,
-4500,-2000,-400,-2000,-4621.67,-1968.64,3.45746,-1.932,910.142,
-4500,-2000,-400,-2000,-4622.94,-1973.01,3.38251,-1.806,884.344,
-4500,-2000,-400,-2000,-4623.88,-1977.52,3.30656,-1.806,884.344,
-4500,-2000,-400,-2000,-4624.46,-1981.82,3.23505,-1.68,857.6,
-4500,-2000,-400,-2000,-4624.72,-1985.85,3.16856,-1.68,857.6,
-4500,-2000,-400,-2000,-4624.67,-1990.94,3.0847,-1.554,829.1,
-4500,-2000,-400,-2000,-4624.42,-1994.08,3.03274,-1.554,829.1,
-4500,-2000,-400,-2000,-4623.69,-1999.08,2.94945,-1.428,799.778,
-4500,-2000,-400,-2000,-4622.83,-2002.91,2.88483,-1.428,799.778,
-4500,-2000,-400,-2000,-4621.47,-2007.47,2.80652,-1.26,770.551,
-4500,-2000,-400,-2000,-4620.06,-2011.16,2.74145,-1.26,770.551,
-4500,-2000,-400,-2000,-4618.23,-2015.14,2.66914,-1.134,740.031,
-4500,-2000,-400,-2000,-4616.58,-2018.18,2.61225,-1.134,740.031,
-4500,-2000,-400,-2000,-4613.82,-2022.52,2.52751,-1.008,711.322,
-4500,-2000,-400,-2000,-4611.87,-2025.15,2.47364,-1.008,711.322,
-4500,-2000,-400,-2000,-4608.49,-2029.11,2.38779,-0.84,683.419,
-4500,-2000,-400,-2000,-4606.04,-2031.6,2.33031,-0.84,683.419,
-4500,-2000,-400,-2000,-4602.43,-2034.8,2.25079,-0.672,656.345,
-4500,-2000,-400,-2000,-4599.4,-2037.11,2.18811,-0.672,656.345,
-4500,-2000,-400,-2000,-4595.65,-2039.6,2.11397,-0.546,633.315,
-4500,-2000,-400,-2000,-4592.65,-2041.31,2.05697,-0.546,633.315,
-4500,-2000,-400,-2000,-4588.31,-2043.42,2.00032,-0.336,612.999,
-4500,-2000,-400,-2000,-4585.08,-2045,2.05948,-0.336,612.999,
-4500,-2000,-400,-2000,-4580.63,-2047.59,2.14431,-0.504,613.539,
-4500,-2000,-400,-2000,-4577.54,-2049.7,2.20605,-0.504,613.539,
