initialPosX,initialPosZ,finalPosX,finalPosZ,RobotPoseX,RobotPoseZ,RobotPoseRot,MinObstacleAngle,MinObstacleDistance,
-4500,-2000,-400,-2000,-4500,-1999.6,-0.00654225,1.008,942.795,
-4500,-2000,-400,-2000,-4500.14,-1995.53,-0.0736688,2.1,799.858,
-4500,-2000,-400,-2000,-4500.55,-1991.57,-0.139285,2.1,799.858,
-4500,-2000,-400,-2000,-4501.27,-1987.37,-0.209524,2.016,896.439,
-4500,-2000,-400,-2000,-4502.46,-1982.6,-0.290477,2.016,896.439,
-4500,-2000,-400,-2000,-4504,-1978.04,-0.369817,1.176,991.902,
-4500,-2000,-400,-2000,-4505.15,-1975.25,-0.419492,1.176,991.902,
-4500,-2000,-400,-2000,-4507.45,-1970.58,-0.505292,1.344,1020.39,
-4500,-2000,-400,-2000,-4509.51,-1967.09,-0.572096,1.344,1020.39,
-4500,-2000,-400,-2000,-4511.86,-1963.67,-0.640248,1.47,1058.89,
-4500,-2000,-400,-2000,-4514.01,-1960.92,-0.697811,1.47,1058.89,
-4500,-2000,-400,-2000,-4517.22,-1957.36,-0.776832,1.638,1073.32,
-4500,-2000,-400,-2000,-4520.19,-1954.51,-0.844692,1.638,1073.32,
-4500,-2000,-400,-2000,-4523.32,-1951.88,-0.911955,1.764,1118.15,
-4500,-2000,-400,-2000,-4527.23,-1949.08,-0.991187,1.764,1118.15,
-4500,-2000,-400,-2000,-4530.66,-1946.97,-1.05754,1.932,1131.59,
-4500,-2000,-400,-2000,-4534.44,-1944.99,-1.1279,1.932,1131.59,
-4500,-2000,-400,-2000,-4538.56,-1943.19,-1.20186,2.058,1168.62,
-4500,-2000,-400,-2000,-4542.91,-1941.68,-1.27772,2.058,1168.62,
-4500,-2000,-400,-2000,-4546.44,-1940.71,-1.33804,-0.252,1215.71,
-4500,-2000,-400,-2000,-4550.62,-1939.85,-1.40833,-0.252,1215.71,
-4500,-2000,-400,-2000,-4554.63,-1939.31,-1.4751,-0.126,1200.36,
-4500,-2000,-400,-2000,-4558.75,-1939.04,-1.54308,-0.126,1200.36,
-4500,-2000,-400,-2000,-4563.09,-1939.06,4.66866,-6.70552e-08,1188.58,
-4500,-2000,-400,-2000,-4567.51,-1939.39,4.59556,-6.70552e-08,1188.58,
-4500,-2000,-400,-2000,-4572.42,-1940.15,4.51373,0.168,1181.21,
-4500,-2000,-400,-2000,-4575.8,-1940.92,4.45671,0.168,1181.21,
-4500,-2000,-400,-2000,-4580.84,-1942.45,4.36995,0.294,1177.32,
-4500,-2000,-400,-2000,-4583.99,-1943.66,4.31428,0.294,1177.32,
-4500,-2000,-400,-2000,-4588.26,-1945.62,4.23689,0.42,1178.31,
-4500,-2000,-400,-2000,-4591.86,-1947.62,4.16906,0.42,1178.31,
-4500,-2000,-400,-2000,-4595.41,-1949.91,4.09948,0.588,1182.92,
-4500,-2000,-400,-2000,-4598.94,-1952.56,4.02673,0.588,1182.92,
-4500,-2000,-400,-2000,-4602.03,-1955.25,3.95931,0.714,1191.87,
-4500,-2000,-400,-2000,-4605.17,-1958.39,3.88608,0.714,1191.87,
-4500,-2000,-400,-2000,-4608.27,-1961.99,3.80785,0.84,1204.95,
-4500,-2000,-400,-2000,-4610.2,-1964.56,3.75488,0.84,1204.95,
-4500,-2000,-400,-2000,-4612.98,-1968.85,3.6706,-2.058,928.099,
-4500,-2000,-400,-2000,-4615.08,-1972.72,3.59805,-2.058,928.099,
-4500,-2000,-400,-2000,-4616.45,-1975.67,3.54451,-1.974,906.194,
-4500,-2000,-400,-2000,-4617.93,-1979.43,3.47801,-1.974,906.194,
-4500,-2000,-400,-2000,-4619.45,-1984.38,3.39276,-1.848,884.016,
-4500,-2000,-400,-2000,-4620.3,-1988.11,3.32962,-1.848,884.016,
