initialPosX,initialPosZ,finalPosX,finalPosZ,RobotPoseX,RobotPoseZ,RobotPoseRot,MinObstacleAngle,MinObstacleDistance,
-4500,-2000,-400,-2000,-4500.03,-1997.71,-0.037794,2.1,788.918,
-4500,-2000,-400,-2000,-4500.23,-1994.46,-0.0913913,2.1,788.918,
-4500,-2000,-400,-2000,-4500.73,-1990.39,-0.15897,1.974,887.074,
-4500,-2000,-400,-2000,-4501.52,-1986.21,-0.228928,1.974,887.074,
-4500,-2000,-400,-2000,-4503,-1980.87,-0.320332,1.134,1015.27,
-4500,-2000,-400,-2000,-4504.07,-1977.88,-0.372536,1.134,1015.27,
-4500,-2000,-400,-2000,-4505.94,-1973.53,-0.450596,1.134,1015.27,
-4500,-2000,-400,-2000,-4507.99,-1969.63,-0.523172,1.302,1036.83,
-4500,-2000,-400,-2000,-4509.95,-1966.43,-0.585019,1.47,1044.05,
-4500,-2000,-400,-2000,-4512.44,-1962.91,-0.655933,1.47,1044.05,
-4500,-2000,-400,-2000,-4515.17,-1959.58,-0.726914,1.638,1080.62,
-4500,-2000,-400,-2000,-4518.02,-1956.56,-0.795372,1.638,1080.62,
-4500,-2000,-400,-2000,-4521.43,-1953.44,-0.871519,1.764,1109.87,
-4500,-2000,-400,-2000,-4524.5,-1951,-0.936063,1.764,1109.87,
-4500,-2000,-400,-2000,-4527.91,-1948.64,-1.0044,1.89,1146.26,
-4500,-2000,-400,-2000,-4531.35,-1946.59,-1.07041,1.89,1146.26,
-4500,-2000,-400,-2000,-4535.2,-1944.64,-1.14151,2.058,1168,
-4500,-2000,-400,-2000,-4539.3,-1942.92,-1.2147,2.058,1168,
-4500,-2000,-400,-2000,-4544.06,-1941.35,-1.29728,-0.294,1217.5,
-4500,-2000,-400,-2000,-4547.6,-1940.45,-1.35755,-0.294,1217.5,
-4500,-2000,-400,-2000,-4551.59,-1939.71,-1.42441,-0.126,1202.4,
-4500,-2000,-400,-2000,-4555.79,-1939.22,-1.49394,-0.126,1202.4,
-4500,-2000,-400,-2000,-4560.33,-1939.02,-1.56887,-6.70552e-08,1189.69,
-4500,-2000,-400,-2000,-4564.57,-1939.15,4.64452,-6.70552e-08,1189.69,
-4500,-2000,-400,-2000,-4568.71,-1939.55,4.57583,0.126,1181.72,
-4500,-2000,-400,-2000,-4573.08,-1940.3,4.50294,0.126,1181.72,
-4500,-2000,-400,-2000,-4577.03,-1941.26,4.43587,0.126,1181.72,
-4500,-2000,-400,-2000,-4581.07,-1942.54,4.36612,0.294,1177.74,
-4500,-2000,-400,-2000,-4585.08,-1944.13,4.29502,0.42,1177.63,
-4500,-2000,-400,-2000,-4588.84,-1945.94,4.22622,0.42,1177.63,
-4500,-2000,-400,-2000,-4592.51,-1948.03,4.15672,0.42,1177.63,
-4500,-2000,-400,-2000,-4596.31,-1950.57,4.08145,0.546,1181.83,
-4500,-2000,-400,-2000,-4599.8,-1953.29,4.00857,0.714,1190.67,
-4500,-2000,-400,-2000,-4603.07,-1956.25,3.93586,0.714,1190.67,
-4500,-2000,-400,-2000,-4605.96,-1959.27,3.86713,0.84,1203.13,
-4500,-2000,-400,-2000,-4608.71,-1962.57,3.79623,0.84,1203.13,
-4500,-2000,-400,-2000,-4611.27,-1966.14,3.72379,-2.058,931.373,
-4500,-2000,-400,-2000,-4613.44,-1969.67,3.65566,-2.058,931.373,
-4500,-2000,-400,-2000,-4615.47,-1973.54,3.58361,-1.974,908.392,
-4500,-2000,-400,-2000,-4617.14,-1977.36,3.51498,-1.974,908.392,
-4500,-2000,-400,-2000,-4618.61,-1981.51,3.44243,-1.974,908.392,
-4500,-2000,-400,-2000,-4619.8,-1985.83,3.36865,-1.848,885.372,
-4500,-2000,-400,-2000,-4620.62,-1989.97,3.29908,-1.722,859.611,
-4500,-2000,-400,-2000,-4621.18,-1994.47,3.22435,-1.722,859.611,
-4500,-2000,-400,-2000,-4621.41,-1999.1,3.14795,-1.596,832.433,
-4500,-2000,-400,-2000,-4621.33,-2002.83,3.08659,-1.596,832.433,
-4500,-2000,-400,-2000,-4620.95,-2007.24,3.01354,-1.428,803.145,
-4500,-2000,-400,-2000,-4620.29,-2011.35,2.94511,-1.428,803.145,
-4500,-2000,-400,-2000,-4619.36,-2015.38,2.87688,-1.302,774.4,
-4500,-2000,-400,-2000,-4618.08,-2019.59,2.80449,-1.302,774.4,
-4500,-2000,-400,-2000,-4616.67,-2023.27,2.73943,-1.176,745.269,
-4500,-2000,-400,-2000,-4614.83,-2027.23,2.66754,-1.176,745.269,
-4500,-2000,-400,-2000,-4613.06,-2030.47,2.6067,-1.05,717.388,
-4500,-2000,-400,-2000,-4610.41,-2034.6,2.52589,-1.05,717.388,
-4500,-2000,-400,-2000,-4607.77,-2038.1,2.4537,-0.882,686.026,
