initialPosX,initialPosZ,finalPosX,finalPosZ,RobotPoseX,RobotPoseZ,RobotPoseRot,MinObstacleAngle,MinObstacleDistance,
-4500,-2000,-400,-2000,-4500,-1999.39,0.0100432,2.058,782.328,
-4500,-2000,-400,-2000,-4499.91,-1996.24,0.035805,2.058,782.328,
-4500,-2000,-400,-2000,-4499.86,-1993.33,-0.0120952,2.058,782.328,
-4500,-2000,-400,-2000,-4500.1,-1988.39,-0.0936172,1.89,869.364,
-4500,-2000,-400,-2000,-4500.54,-1984.74,-0.154129,1.89,869.364,
-4500,-2000,-400,-2000,-4501.49,-1979.83,-0.236453,2.016,896.143,
-4500,-2000,-400,-2000,-4502.58,-1975.83,-0.304772,2.016,896.143,
-4500,-2000,-400,-2000,-4503.96,-1971.84,-0.374305,1.176,1009.74,
-4500,-2000,-400,-2000,-4505.61,-1967.99,-0.443334,1.176,1009.74,
-4500,-2000,-400,-2000,-4507.66,-1964.01,-0.51707,1.344,1030.66,
-4500,-2000,-400,-2000,-4509.45,-1961.03,-0.574335,1.344,1030.66,
-4500,-2000,-400,-2000,-4512.12,-1957.21,-0.651202,1.512,1043.58,
-4500,-2000,-400,-2000,-4514.74,-1953.97,-0.719798,1.512,1043.58,
-4500,-2000,-400,-2000,-4517.4,-1951.09,-0.784392,1.638,1089.45,
-4500,-2000,-400,-2000,-4520.58,-1948.1,-0.856308,1.638,1089.45,
-4500,-2000,-400,-2000,-4524.13,-1945.22,-0.931559,1.806,1102.74,
-4500,-2000,-400,-2000,-4528.5,-1942.24,-1.01869,1.806,1102.74,
-4500,-2000,-400,-2000,-4531.28,-1940.61,-1.07188,1.932,1143.75,
-4500,-2000,-400,-2000,-4534.68,-1938.87,-1.13472,1.932,1143.75,
-4500,-2000,-400,-2000,-4538.56,-1937.2,-1.20429,2.058,1175.18,
-4500,-2000,-400,-2000,-4542.2,-1935.92,-1.2678,2.058,1175.18,
-4500,-2000,-400,-2000,-4546.53,-1934.72,-1.3418,-0.252,1214.97,
-4500,-2000,-400,-2000,-4550.55,-1933.91,-1.40946,-0.252,1214.97,
-4500,-2000,-400,-2000,-4555.11,-1933.32,-1.48514,-0.126,1200.42,
-4500,-2000,-400,-2000,-4559.45,-1933.09,-1.55673,-0.126,1200.42,
-4500,-2000,-400,-2000,-4563.23,-1933.13,4.66405,-6.70552e-08,1188.51,
-4500,-2000,-400,-2000,-4567.64,-1933.49,4.59124,-6.70552e-08,1188.51,
-4500,-2000,-400,-2000,-4572.25,-1934.21,4.51439,0.168,1180.4,
-4500,-2000,-400,-2000,-4576.03,-1935.08,4.45055,0.168,1180.4,
-4500,-2000,-400,-2000,-4579.85,-1936.22,4.38487,0.294,1177.45,
-4500,-2000,-400,-2000,-4583.65,-1937.63,4.31802,0.294,1177.45,
-4500,-2000,-400,-2000,-4588.31,-1939.78,4.23352,0.42,1178.29,
-4500,-2000,-400,-2000,-4591.29,-1941.42,4.17742,0.42,1178.29,
-4500,-2000,-400,-2000,-4594.78,-1943.63,4.10937,0.588,1182.99,
-4500,-2000,-400,-2000,-4598.45,-1946.34,4.03424,0.588,1182.99,
-4500,-2000,-400,-2000,-4601.48,-1948.93,3.96856,0.714,1191.35,
-4500,-2000,-400,-2000,-4604.92,-1952.33,3.8889,0.714,1191.35,
-4500,-2000,-400,-2000,-4607.73,-1955.56,3.81838,0.84,1203.83,
-4500,-2000,-400,-2000,-4610.23,-1958.86,3.75024,0.84,1203.83,
-4500,-2000,-400,-2000,-4612.35,-1962.09,3.68655,-2.058,929.157,
-4500,-2000,-400,-2000,-4614.42,-1965.74,3.61745,-2.058,929.157,
-4500,-2000,-400,-2000,-4616.44,-1970.03,3.53927,-1.932,908.604,
-4500,-2000,-400,-2000,-4617.95,-1973.94,3.47019,-1.932,908.604,
-4500,-2000,-400,-2000,-4619.18,-1977.95,3.40105,-1.848,884.022,
-4500,-2000,-400,-2000,-4620.12,-1981.97,3.33306,-1.848,884.022,
