initialPosX,initialPosZ,finalPosX,finalPosZ,RobotPoseX,RobotPoseZ,RobotPoseRot,MinObstacleAngle,MinObstacleDistance,
-4500,-2000,-400,-2000,-4500,-1999.46,-0.008922,2.1,794.408,
-4500,-2000,-400,-2000,-4500.05,-1997.3,-0.0445305,2.1,794.408,
-4500,-2000,-400,-2000,-4500.38,-1992.96,-0.116138,1.932,878.701,
-4500,-2000,-400,-2000,-4501,-1988.78,-0.185801,1.932,878.701,
-4500,-2000,-400,-2000,-4501.81,-1985,-0.249499,2.058,905.717,
-4500,-2000,-400,-2000,-4503.04,-1980.76,-0.322172,2.058,905.717,
-4500,-2000,-400,-2000,-4504.81,-1976.03,-0.405448,1.218,1010.14,
-4500,-2000,-400,-2000,-4506.38,-1972.64,-0.466988,1.218,1010.14,
-4500,-2000,-400,-2000,-4508.5,-1968.75,-0.539991,1.386,1030.14,
-4500,-2000,-400,-2000,-4510.89,-1965.04,-0.612622,1.386,1030.14,
-4500,-2000,-400,-2000,-4513.23,-1961.88,-0.677412,1.512,1067.7,
-4500,-2000,-400,-2000,-4516.23,-1958.41,-0.752975,1.512,1067.7,
-4500,-2000,-400,-2000,-4519.62,-1955.03,-0.831953,1.68,1089.13,
-4500,-2000,-400,-2000,-4522.1,-1952.87,-0.88607,1.68,1089.13,
-4500,-2000,-400,-2000,-4526.19,-1949.78,-0.970503,1.806,1136.55,
-4500,-2000,-400,-2000,-4529.35,-1947.74,-1.03252,1.806,1136.55,
-4500,-2000,-400,-2000,-4533.36,-1945.52,-1.10791,1.974,1139.08,
-4500,-2000,-400,-2000,-4536.46,-1944.06,-1.16438,1.974,1139.08,
-4500,-2000,-400,-2000,-4541.02,-1942.29,-1.24494,2.1,1179.68,
-4500,-2000,-400,-2000,-4544.46,-1941.23,-1.30425,2.1,1179.68,
-4500,-2000,-400,-2000,-4549,-1940.15,-1.38121,-0.21,1210.65,
-4500,-2000,-400,-2000,-4553.64,-1939.42,-1.45853,-0.21,1210.65,
-4500,-2000,-400,-2000,-4557.79,-1939.08,-1.52707,-0.0840001,1195.73,
-4500,-2000,-400,-2000,-4562.16,-1939.03,4.68411,-0.0840001,1195.73,
-4500,-2000,-400,-2000,-4566.56,-1939.29,4.61143,0.0839999,1185.13,
-4500,-2000,-400,-2000,-4570.6,-1939.82,4.54434,0.0839999,1185.13,
-4500,-2000,-400,-2000,-4574.9,-1940.69,4.47204,0.21,1179,
-4500,-2000,-400,-2000,-4578.68,-1941.73,4.40742,0.21,1179,
-4500,-2000,-400,-2000,-4582.87,-1943.2,4.33427,0.336,1177.15,
-4500,-2000,-400,-2000,-4586.22,-1944.63,4.27437,0.336,1177.15,
-4500,-2000,-400,-2000,-4590.47,-1946.8,4.19573,0.504,1179.41,
-4500,-2000,-400,-2000,-4594.09,-1949.01,4.12593,0.504,1179.41,
-4500,-2000,-400,-2000,-4597.61,-1951.52,4.05459,0.63,1185.53,
-4500,-2000,-400,-2000,-4600.99,-1954.3,3.98254,0.63,1185.53,
-4500,-2000,-400,-2000,-4603.65,-1956.8,3.92242,0.756,1195.47,
-4500,-2000,-400,-2000,-4606.71,-1960.09,3.84835,0.756,1195.47,
-4500,-2000,-400,-2000,-4609.77,-1963.96,3.76713,-2.058,949.748,
-4500,-2000,-400,-2000,-4612.19,-1967.54,3.69591,-2.058,949.748,
-4500,-2000,-400,-2000,-4614.19,-1970.97,3.63049,-2.016,919.71,
-4500,-2000,-400,-2000,-4616.09,-1974.84,3.55939,-2.016,919.71,
-4500,-2000,-400,-2000,-4617.72,-1978.83,3.4884,-1.89,897.36,
-4500,-2000,-400,-2000,-4619.23,-1983.54,3.4069,-1.89,897.36,
-4500,-2000,-400,-2000,-4620.33,-1988.22,3.32776,-1.764,871.988,
-4500,-2000,-400,-2000,-4620.85,-1991.35,3.2755,-1.764,871.988,
-4500,-2000,-400,-2000,-4621.35,-1996.55,3.18949,-1.68,847.327,
-4500,-2000,-400,-2000,-4621.43,-1999.97,3.13316,-1.68,847.327,
-4500,-2000,-400,-2000,-4621.18,-2005.21,3.04673,-1.512,819.002,
-4500,-2000,-400,-2000,-4620.8,-2008.44,2.99303,-1.512,819.002,
-4500,-2000,-400,-2000,-4619.95,-2013.05,2.91583,-1.386,789.866,
-4500,-2000,-400,-2000,-4619.13,-2016.28,2.86097,-1.386,789.866,
-4500,-2000,-400,-2000,-4617.68,-2020.73,2.7839,-1.218,758.598,
-4500,-2000,-400,-2000,-4616.29,-2024.17,2.72273,-1.218,758.598,
-4500,-2000,-400,-2000,-4614.29,-2028.3,2.64714,-1.092,731.037,
-4500,-2000,-400,-2000,-4612.44,-2031.52,2.58596,-1.092,731.037,
-4500,-2000,-400,-2000,-4609.71,-2035.61,2.50541,-0.966,702.451,
-4500,-2000,-400,-2000,-4606.71,-2039.39,2.43142,-0.966,702.451,
-4500,-2000,-400,-2000,-4602.8,-2043.63,2.35209,-0.84,673.408,
-4500,-2000,-400,-2000,-4600.02,-2046.28,2.30462,-0.84,673.408,
-4500,-2000,-400,-2000,-4595.17,-2050.38,2.23148,-0.672,646.408,
-4500,-2000,-400,-2000,-4591.56,-2053.05,2.17401,-0.672,646.408,
-4500,-2000,-400,-2000,-4586.72,-2056.13,2.09258,-0.546,622.668,
-4500,-2000,-400,-2000,-4584.19,-2057.52,2.04764,-0.546,622.668,
-4500,-2000,-400,-2000,-4580.17,-2059.44,1.9741,-0.378,601.336,
-4500,-2000,-400,-2000,-4575.71,-2061.16,1.89534,-0.378,601.336,
-4500,-2000,-400,-2000,-4571.58,-2062.41,1.82439,-0.21,583.924,
-4500,-2000,-400,-2000,-4568.03,-2063.24,1.7643,-0.21,583.924,
-4500,-2000,-400,-2000,-4563.81,-2063.94,1.70487,-6.70552e-08,572.591,
-4500,-2000,-400,-2000,-4559.58,-2064.64,1.77549,-6.70552e-08,572.591,
-4500,-2000,-400,-2000,-4555.26,-2065.68,1.84867,-0.126,566.76,
-4500,-2000,-400,-2000,-4551.49,-2066.87,1.91383,-0.126,566.76,
-4500,-2000,-400,-2000,-4547.37,-2068.49,1.9867,-0.336,565.327,
-4500,-2000,-400,-2000,-4543.36,-2070.42,2.06,-0.336,565.327,
-4500,-2000,-400,-2000,-4539.06,-2072.91,2.14178,-0.546,571.129,
-4500,-2000,-400,-2000,-4536,-2075,2.20293,-0.546,571.129,
-4500,-2000,-400,-2000,-4532.22,-2077.97,2.28212,-0.672,581.322,
-4500,-2000,-400,-2000,-4529.14,-2080.79,2.35096,-0.672,581.322,
-4500,-2000,-400,-2000,-4526.07,-2084.03,2.42449,-0.798,595.367,
-4500,-2000,-400,-2000,-4523.74,-2086.85,2.48467,-0.798,595.367,
-4500,-2000,-400,-2000,-4521.06,-2090.58,2.56035,-0.966,613.733,
-4500,-2000,-400,-2000,-4519.25,-2093.48,2.61673,-0.966,613.733,
-4500,-2000,-400,-2000,-4516.81,-2098.08,2.70244,-1.092,631.706,
-4500,-2000,-400,-2000,-4515.43,-2101.21,2.75875,-1.092,631.706,
-4500,-2000,-400,-2000,-4513.66,-2106.12,2.84473,-1.218,654.834,
-4500,-2000,-400,-2000,-4512.67,-2109.69,2.90576,-1.218,654.834,
-4500,-2000,-400,-2000,-4511.83,-2113.76,2.97421,-1.386,681.157,
-4500,-2000,-400,-2000,-4511.32,-2117.26,3.03255,-1.386,681.157,
-4500,-2000,-400,-2000,-4510.97,-2121.89,3.10903,-1.554,707.711,
-4500,-2000,-400,-2000,-4510.97,-2126.11,3.17858,-1.554,707.711,
-4500,-2000,-400,-2000,-4511.3,-2130.83,3.23843,-1.68,735.058,
-4500,-2000,-400,-2000,-4511.84,-2137.89,3.19035,-1.68,735.058,
-4500,-2000,-400,-2000,-4512.03,-2147.23,3.12683,-1.638,723.117,
-4500,-2000,-400,-2000,-4511.79,-2154.07,3.0803,-1.638,723.117,
-4500,-2000,-400,-2000,-4511.22,-2161.03,3.03288,-1.554,702.728,
-4500,-2000,-400,-2000,-4510.05,-2169.68,2.97357,-1.554,702.728,
-4500,-2000,-400,-2000,-4508.81,-2176.23,2.92825,-1.512,684.424,
-4500,-2000,-400,-2000,-4507.18,-2183.07,2.88051,-1.512,684.424,
-4500,-2000,-400,-2000,-4504.95,-2190.67,2.82671,-1.428,662.165,
-4500,-2000,-400,-2000,-4502.45,-2197.81,2.7753,-1.428,662.165,
-4500,-2000,-400,-2000,-4499.52,-2204.97,2.72268,-1.344,639.483,
-4500,-2000,-400,-2000,-4496.04,-2212.29,2.66764,-1.344,639.483,
